Popularity,Vote_Average,IMDb_Rating
21.0,7.3,7.380827543955594
44.1,7.9,8.2
19.024580743930617,8.20167702427754,8.477096280346924
12.579170680461324,6.780552879692451,7.280552879692451
12.657857119031053,6.721071440484473,7.210535720242237
29.0,8.0,8.1
21.090138309664194,7.5,7.6
46.76918772710577,7.9,8.030761404928322
77.503965449573,7.704956811966259,7.805948174359511
17.995484699303848,7.1,7.390969398607694
130.7,8.1,8.3
15.202544049562526,6.7512720247812625,6.902544049562525
18.5,7.6,8.0
19.19063309369786,7.8,8.1
17.73628868089397,7.5,7.9818556595530135
7.1,6.306523589668313,7.483691025829216
6.91154058568318,7.08845941431682,7.4
13.0,6.955563465075849,7.3
165.8684314966731,8.06532876353169,8.203102733141431
44.1,7.9,8.2
13.499244228937478,6.499244228937478,7.096221144687389
16.11589695192294,7.277264634615293,7.2158969519229395
9.914768250820902,6.542615874589549,7.1147682508209025
6.307801947953667,6.475318831227799,6.941560389590734
109.9,8.5,8.5
19.02932907896133,7.8,8.1
19.0,7.8,8.1
8.8,6.8,7.197437223867926
31.922015348112332,7.019263429598291,7.319263429598291
19.364073535141788,7.8320367675708935,8.1
77.59929113078437,7.824113913480454,7.948936696176544
28.060086086580256,7.114347204700183,7.282955527520292
12.395632009338753,6.9,7.395632009338753
112.6,8.6,9.0
9.33204500728661,6.7,7.0
6.644978043363182,6.344978043363183,7.0
27.256861935122593,7.75489548098074,7.92744774049037
5.180840103055432,5.931495938166741,6.375327917555655
13.568997392609914,7.543667535796695,7.956332464203305
11.8,6.285500366265623,6.642750183132811
2.9347323138136026,5.8347323138136025,6.502098470720403
12.232068068858242,6.983965965570879,7.148102103287362
15.228092824842594,6.771237129937037,6.956855694905556
10.42903086295894,7.35698971234702,7.6
9.790375757177515,7.190375757177514,7.609624242822486
11.484584955045996,7.453754865137991,7.7
172.55142996149527,8.61981164750539,9.11981164750539
21.6,7.2,7.4
33.15305175078734,7.982316083070886,8.282316083070887
23.844443712001812,6.811111257599637,7.022222515199274
13.454450576904923,6.4544505769049225,6.963351730714768
29.0,7.3,7.5
12.2,7.574469092349607,7.8744690923496075
9.488708402212481,7.1,7.7
13.359380248080962,7.1,7.218760496161923
36.0,7.9,8.0
2.1,5.745583012488012,6.572791506244006
25.554258304628707,7.654258304628708,8.054258304628707
20.05904836049793,7.5,7.770475819751035
8.45179862829125,7.4,7.587949657072812
14.8,7.1,7.4
14.261978781786924,7.309505304553269,7.79049469544673
50.22522920156588,7.96534935360525,7.934650646394751
8.9,7.2,7.304764125743651
7.0726749224168195,6.5,6.94534984483364
62.3,8.2,8.5
12.335260260592886,6.9,7.229479478814228
47.7,7.9,8.2
20.9,6.9,7.1
10.4,7.0,7.3
69.6,8.2,8.5
23.04199416127022,7.6,7.787008758094672
6.01728304949499,5.47930299126559,5.78620199417706
3.3,6.06081760367165,6.72572322570155
14.409340104111354,7.709340104111353,8.009340104111354
36.0,7.9,8.0
5.6,6.8,7.436172435929077
14.412266191128657,6.23679857338597,6.730665477821642
23.29134712356038,7.427564749040254,7.5
9.85537434522349,6.716938482164766,6.983061517835234
14.340112050214596,7.640112050214596,7.940112050214597
13.161073513263908,7.918568648981456,8.138926486736091
3.9030271820067073,6.302018121337805,6.702018121337805
17.7,8.1,8.2
13.0,6.911726561932658,7.3
10.410380188717463,7.3,7.694809905641269
17.042664387151202,6.8382237418992,7.2
8.93798309233145,6.8689915461657245,7.2
31.707310105374315,8.02682752634358,8.126827526343579
4.8437457628789655,6.835936440719741,7.192190677840776
32.0,8.1,8.2
9.375906893925839,6.775906893925837,7.227720681777512
10.6,7.3,7.6
9.2,7.031187760102834,7.431187760102834
32.7,7.7,8.0
25.59887455756432,7.69887455756432,8.098874557564319
20.4,7.5,7.8
22.087464352420763,7.637321762103808,7.737321762103807
36.265214109713014,7.701089417715237,7.867392945143491
11.90004560812809,7.8,8.1
12.021725350584518,7.5,7.859424883138494
71.2,7.8,7.8
18.3,7.7,8.0
2.0084942006925313,5.462741301038797,6.362741301038797
9.985039855047305,7.085039855047304,7.385039855047305
130.7,8.1,8.3
19.424340914661805,7.282893943107869,7.441446971553934
13.4,7.624617029943078,7.9
19.29379858933243,7.8,8.1
17.707607858719324,6.853803929359662,7.1
23.4,7.344721109605343,7.396480739736895
10.6,7.3,7.6
18.1371565952581,7.5371565952581,7.8371565952581
12.0,7.8,8.1
23.719144872570208,6.944684101943833,7.108513076457874
29.094920862687054,7.679683450748205,7.879683450748205
29.2,7.8,8.0
3.9389824116803824,6.8,7.16497068613397
19.043990830255662,7.8439908302556605,8.1
10.62192681467991,7.3,7.6219268146799095
20.97084896974928,7.183395878997119,7.241697939498559
22.9,7.9,8.1
10.90275800009599,7.205516000191979,7.6
18.144881364574662,7.54488136457466,7.84488136457466
11.7,7.115902500374026,7.531805000748053
18.281980424587186,7.681980424587185,7.981980424587185
15.25088250390546,6.8294704976567235,7.0392939968756325
6.0,7.280351810843493,7.821407243373974
3.3511878022712605,6.338984752839076,6.687796950567815
20.4,7.5,7.8
28.065424453284752,7.67476419261958,7.41962270819133
10.934460408444757,7.268920816889512,7.6
14.706171580861614,7.5,7.790742628707578
8.310379059903683,7.305189529951841,7.7896209400963174
12.5,7.385782955329611,7.542651134011169
38.921339334797565,7.4359819956072934,7.778660665202431
3.9,6.467426902880797,6.833941522304638
8.662930512000731,7.615732628000183,8.015732628000183
14.388112560882293,7.1,7.488112560882293
23.829415742442883,7.523528085852372,7.8
19.0,7.767105528385992,8.06710552838599
57.2,7.9,8.1
9.090138045703979,6.890138045703979,7.6
22.9,7.8311984020326415,8.1
18.5,7.6,7.896500084047072
7.250667264898275,6.849332735101726,7.3013345297965495
27.261276272882192,7.790210183057523,7.945105091528761
32.625257768537736,7.634600547470514,7.934600547470514
14.793575254007598,6.593575254007598,6.7
15.834651378927374,7.534651378927373,7.7
22.9,7.624876566248265,8.012438283124132
22.9,7.96073579183884,8.14049052789256
18.9,7.484773574703016,7.6
18.5,7.6,8.0
9.709751432564088,7.10975143256409,7.69024856743591
11.655898063409976,7.244101936590023,7.6117961268199545
21.799564847895123,7.2,7.35010878802622
10.429380681703664,7.0,7.3
112.6,8.6,9.0
33.4,7.9,8.2
30.785919188715212,7.785919188715213,8.042959594357606
10.930883442400734,7.261766884801468,7.6
69.6,8.2,8.5
8.58815076412316,7.22369847175368,7.68815076412316
13.407697332203384,7.6961513338983085,7.903848666101692
7.72855892363734,6.757117847274681,7.02855892363734
23.390493423337567,7.176233558343924,7.266726981681493
13.63198178530101,7.545345476465993,7.9773272617670035
30.7,7.6638023060529585,7.927604612105917
19.0,8.3,8.6
75.52202006616112,7.974006688720371,8.135430482491534
8.8,6.8,7.137497081391479
18.5,7.6,8.0
24.463282156993007,7.418358921503497,7.663282156993006
9.599696907704052,7.65045463844392,7.750151546147974
20.292910842410873,7.4070891575891284,7.7
18.2,7.6,7.9
5.712940580290935,6.061178259127196,6.361178259127197
128.31809527030643,8.440272104241938,8.725340130302424
8.898190569807655,6.996381139615308,7.198190569807654
20.9,6.9,7.1
62.423755036570206,8.100995970743835,8.425746978057877
18.083718495032315,7.716281504967687,8.016281504967687
92.5915834302513,8.30654277969577,8.40654277969577
77.91781609251254,8.194061302495824,8.39604086833055
18.160931788901408,7.639068211098594,7.939068211098594
12.0,7.8,8.1
73.86466218418268,7.911841177680308,8.353006723725978
18.106500556816126,7.506500556816124,7.806500556816124
45.012513811443526,7.756945979049281,7.815270104753594
61.7732093018091,7.761007751507583,8.061007751507583
33.25779809335365,7.802752383307938,8.102752383307939
18.87528684453386,7.275286844533861,7.525860533601582
25.042341903703683,7.722072620370395,7.864414524074079
7.191608046417858,7.174824139253571,7.308391953582142
43.9666925187192,7.833346259359601,8.066692518719202
61.361229527248234,8.10652456730212,8.271016378201415
44.47115556282822,7.436055546464718,7.921633327878831
3.9,6.820540140847803,7.120540140847803
16.0,7.2,7.1
30.69102476850798,7.4,7.4
4.856972364591776,6.30756908852056,6.8
40.8,8.4,8.7
4.165142713042366,6.811619095652545,7.553523617389821
33.4,7.9,8.2
28.9,8.0,8.4
7.1,6.420220539124865,7.319669191312702
22.002891465400488,7.203855287200652,7.2980723563996746
23.1,7.632525390592455,7.7
10.405872755175816,6.982381734472556,7.282381734472556
20.4,7.5,7.8
42.0,7.5,7.9
9.445011652647482,6.8,7.3
165.0199302686561,7.906868730084528,7.913737460169056
15.9,7.6,7.7
17.7,8.1,8.2
10.69789575070411,7.3,7.69789575070411
13.4,6.4,6.688900915178828
11.656944590891646,6.681018469702784,7.024073878811137
7.1,6.416436646018518,7.2089083849537055
33.16133217218486,7.979555942605045,8.279555942605045
12.403940852578897,7.396059147421103,7.8
10.6,7.3,7.6
30.32109653384288,7.27890346615712,7.460548266921441
78.12817307913339,7.7966420121743685,7.993284024348736
15.6,7.403935452495415,7.777951589371561
64.8,8.4,8.5
62.70535435832232,7.839685014824605,8.18472438797153
29.137955769849622,7.862044230150375,8.031022115075189
10.6,7.3,7.6
8.919071932251722,7.65953596612586,8.05953596612586
10.3,7.382788939717723,7.6
19.8,6.9,7.2
12.29316658951544,7.50683341048456,7.80683341048456
22.9,7.9,8.1
13.93915949553109,7.091260756703367,7.360840504468911
12.0,7.8,8.1
18.02762857596987,7.79079047467671,8.090790474676709
10.9,7.2,7.6
10.635836809117263,7.3,7.635836809117264
3.848103844504746,5.248103844504746,5.922275386594304
10.411977944338828,7.3,7.6
31.6,8.0,8.1
11.854931352506108,6.5098627050122175,6.7
13.667205603875225,7.532794396124775,8.0
12.0,7.8,8.1
9.847424378044087,7.0,7.45772686586774
17.774857310051473,7.574857310051475,8.024952436683824
18.5,7.6,7.8
11.7,7.117408167531143,7.534816335062286
23.1,7.611706604142417,7.7
77.67963389800438,7.924542372505473,8.069450847006568
6.722451630152369,6.422451630152369,7.0
29.672148994789115,7.878691499131519,8.157382998263039
18.918282871209843,7.312188580806563,7.612188580806563
33.1,8.0,8.3
44.1,7.9,8.2
32.40016381562435,7.437643338671309,7.73764333867131
11.774710960209536,6.412066440314304,6.574710960209536
3.679804422235037,5.1454400499711666,6.110097788882482
9.3,6.762748657178428,7.125497314356856
35.58431594614031,7.5,7.738561351286565
7.8,6.906373286058678,7.112746572117356
17.208398014977956,6.908398014977953,7.3083980149779535
21.6,7.2,7.4
56.1866288015153,8.289758153263348,8.489758153263347
44.456556316526665,7.872572591036411,8.035435546218462
11.061724902084872,7.276550195830255,7.538275097915127
8.152118354033737,7.373940822983132,7.578177531050606
20.4,7.5,7.8
81.66599780649511,8.166499451623777,8.3
47.7,7.9,8.2
43.822847492471894,7.8,8.0
29.167295535584817,7.767295535584818,7.967295535584818
130.3921596713027,8.1439771898139,8.354971487267374
17.991569868538864,7.008430131461135,7.108430131461135
19.257843204362644,7.442156795637357,7.7421567956373565
9.2,7.0,7.4
9.336549537726636,6.718274768863318,7.054824306589953
17.246182081721468,6.8,7.248727360573822
33.23151549400923,7.956161501996924,8.256161501996925
9.9,7.100373771347512,7.400373771347513
14.645834390242833,6.945834390242832,7.322917195121416
21.145312403412397,7.735937210237187,7.990624806824791
19.201202657614697,7.767067552538233,8.067067552538232
22.9,7.8,8.1
42.31839013370457,7.818390133704569,8.059195066852284
21.13460059076602,7.638402363064079,7.773002953830099
8.881836956648135,6.963673913296267,7.181836956648134
16.815005573046335,7.0,7.2
13.617695741334936,7.573456387997594,7.5911521293325315
37.585247972427396,7.3940991889709595,7.785247972427397
9.5,7.586417380506964,7.693208690253481
21.606325278493188,7.2,7.398418680376704
6.138572584269791,6.576856449438125,6.907714516853958
11.091116828518008,7.2177663429639844,7.508883171481992
29.12902783385077,7.170972166149229,7.37097216614923
23.1,7.427431459127516,7.58495430608501
9.2,7.0,7.443068876276511
9.262613806831952,6.077676616149376,6.337386193168048
43.6,7.8,8.0
11.862779960817479,6.451119843269912,6.6627799608174785
172.6032233845017,8.433572102555681,8.767054666652982
19.565489292454178,7.376992861636118,7.488496430818059
9.9,7.2,7.5
37.3532495039228,7.301299801569119,7.553249503922796
42.28667809503003,7.786678095030028,8.043339047515014
25.693384751678565,7.4,7.48529219865715
13.239744815689908,6.7,7.179489631379818
6.902722209308865,6.5,6.897277790691135
29.647985697964202,7.874664282994034,8.149328565988068
42.4,7.9,8.1
11.987448722277117,7.529149574092372,7.829149574092372
23.1,7.368777240728335,7.54585149381889
30.814500869928647,7.814500869928648,8.057250434964324
10.541243481016828,6.761865221525242,7.061865221525242
18.220028123603512,7.620028123603514,7.920028123603514
9.9,7.066721357805808,7.366721357805808
44.1,7.9,8.2
31.1,8.016948563016435,8.316948563016435
1.9420528493826172,7.029911917695638,7.314017616460872
3.8789952511159167,6.289497625557958,6.685996834077278
77.58505066199795,7.806313327497447,7.927575992996936
109.9,8.5,8.5
81.74948916807288,8.174744584036445,8.262116876054668
12.608613721194578,7.336204573731526,7.8
8.83327137317121,7.616635686585604,8.016635686585603
6.950170469039949,6.5,7.0
7.1,6.407005100919786,7.33949234862032
14.457755052853468,6.257755052853467,6.7
14.464803792393193,6.243202528262129,6.743202528262129
2.2935727281668803,6.358061038833303,6.7
9.300016023654317,7.050008011827158,7.6500080118271585
24.3,7.135529314228712,7.592548857047854
40.38080821994439,8.220346379976169,8.400577299960279
20.0,7.5,7.8
15.381953468169822,7.35902326591509,7.7
165.4,7.9,7.9
15.659142337386841,7.246952554204387,7.593905108408773
13.691506617679199,7.502831127440267,7.997168872559733
8.921002934951629,6.978997065048372,7.2
28.9,8.0,8.4
29.071296000785882,7.585184003143523,7.785184003143523
15.998850752670188,7.698850752670189,7.897701505340377
19.12263317836874,7.8,8.1
32.7,7.7,8.0
17.388811938345086,6.822376123309825,7.311188061654912
28.95164243882186,8.0,8.245072683534417
8.9,7.0,7.2
11.56551878451207,6.6827593922560355,7.094253130752011
7.850644672093257,6.874677663953372,7.125322336046628
24.188226219457764,7.2838303354066785,7.727943445135559
9.917351190980424,7.182648809019576,7.482648809019576
13.455379877902246,6.455379877902246,6.966139633706737
4.9,6.219415546738217,6.838831093476434
91.92946829755817,8.396017797627275,8.496017797627275
15.577368316613041,7.677368316613042,7.977368316613042
10.6,7.3,7.6
8.7786479248537,7.644661981213425,8.044661981213425
75.66474727727875,8.021582425759583,8.149023550217024
22.77126541642021,7.748506166568084,7.997012333136168
9.9,7.1923364193524755,7.492336419352475
6.825472839490633,6.5,6.974527160509367
78.05469485389429,8.148435048701902,8.36562336580127
8.756787976751047,7.6,8.0
12.219067560171473,7.580932439828526,7.880932439828526
20.0,7.5,7.8
12.263221659775395,7.536778340224605,7.836778340224605
13.325295964620063,6.512056053069907,6.9120560530699064
22.18144962625456,7.672850124581813,7.772850124581813
11.823178359028935,6.44635671805787,6.7
23.1,7.504417311170918,7.636278207447279
7.1,6.3,7.5
2.0,6.415528155197757,6.7077640775988785
87.39417436509571,7.9,8.248661382875888
13.104667022512547,6.830221984991636,7.3
21.00431987920227,7.452159939601136,7.6
12.2,7.579448563364849,7.879448563364849
11.9,6.6,6.7
6.0,7.265521857992735,7.762087431970942
11.277106088765066,6.5385530443825335,7.046184348127511
3.548709638890075,6.1829032129633585,6.8756451805549625
23.6,7.6,7.796024689948827
19.8,6.9,7.2
108.92654062071861,8.554081076626744,8.770405383133719
18.5,7.6,7.882218721776088
18.5,7.6,7.8
20.92303927655578,7.3769607234442205,7.3769607234442205
33.2531870653088,7.948937644897067,8.248937644897067
9.8,7.085921718426473,7.6
14.774062614889438,6.548125229778874,6.751874770221126
7.713702760101304,6.727405520202607,7.013702760101304
5.812755631603006,7.012755631603006,7.546811092099248
5.857886438839039,6.4157728776780765,6.715772877678076
33.18903600460595,7.970321331798015,8.270321331798016
20.954136961015728,7.454136961015727,7.6
13.430954009266006,6.707137972201983,7.1
22.9,7.9,8.1
29.2,7.8,8.0
7.964498744699814,6.523667503533457,7.0
1.4607476955438825,5.651401843564894,6.2
19.0,8.3,8.6
6.325356857726661,6.96714247696888,7.067142476968881
40.8,8.4,8.7
29.17881056695599,7.778810566955989,7.978810566955989
73.82440099789308,7.982298253687123,8.413398503160392
165.68378282038975,8.0001586424905,8.083624177899251
14.548745896504869,7.7268811552426975,8.026881155242696
38.766199600569145,7.392959680455317,7.773239920113829
38.4,7.498595700176565,7.965730466784376
18.225060954719883,7.625060954719884,7.925060954719885
17.857191220385058,7.0,7.31438244077012
167.1,8.5,9.0
69.6,8.2,8.5
21.075386507383694,7.3,7.475386507383693
36.554237894348155,7.574293684275307,7.8
36.0,7.9,8.0
18.5,7.6,8.0
15.9,7.6,7.7
11.720366713777269,6.279633286222731,6.5203667137772685
9.668979133927948,6.767244783481987,6.9327552165180135
19.481325897960286,7.890662948980142,8.1
7.927377183814155,7.0,7.342459061271385
11.097785852452736,7.204428295094526,7.502214147547263
2.761579932129206,5.694511418875601,6.310977162248798
12.8,7.4,7.8
6.252148124884054,7.2,7.399140750046378
21.00668727655917,7.3,7.313374553118338
43.31954778262541,7.463457339150497,7.495186008725746
14.40782577189185,7.1,7.498043557027037
33.246314572826954,7.951228475724348,8.251228475724348
22.088571423000204,7.642857115001011,7.74285711500101
18.9,7.3,7.6
18.167889772507785,7.567889772507784,7.867889772507784
14.754597344261118,7.054597344261117,7.377298672130559
9.495144202872568,6.890288405745137,7.190288405745136
27.2223510697349,7.478808557879185,7.7894042789395925
30.7,7.583400980664995,7.766801961329988
18.5,7.6,8.0
148.8,8.2,8.5
17.95918809431741,7.1,7.318376188634816
21.011438023575824,7.322876047151645,7.422876047151646
18.066570138235313,7.777809953921563,8.077809953921562
20.9,6.9,7.242928254981744
9.376312690988152,7.088156345494076,7.688156345494076
22.9,7.819394955910989,8.07313165197033
9.939455083810772,6.530272458094614,7.1394550838107715
11.37420851177845,6.775263829407184,7.1
12.246505524830065,7.553494475169935,7.853494475169936
14.7,7.5,7.8
21.6,7.2,7.4
11.487261358399966,7.4617840751998985,7.7
12.714347365964446,7.371449121988149,7.8
14.346842260322502,7.506315479354998,7.446842260322501
37.355280897704674,7.3021123590818675,7.555280897704669
8.88205987576766,6.964119751535318,7.182059875767659
7.3,6.7,7.4
22.9,7.9,8.1
23.20267353665188,6.706683841629698,6.609357378281577
14.636104305422824,7.1,7.440973923644294
19.005667730114897,7.370445153409931,7.670445153409931
47.7,7.9,8.2
13.271911803481377,6.987647213925502,7.1
18.5,7.6,8.0
4.9,6.395801457109042,6.712595628672877
20.9,6.9,7.1
22.9,7.654516987968447,8.018172329322816
6.9770755381105865,7.125691846036862,7.374308153963138
11.069585576752669,7.2,7.5152072116236655
9.309117036533829,7.054558518266915,7.6545585182669145
18.098170734252115,7.701829265747886,8.001829265747887
5.725239285735298,6.980191428588238,7.390095714294119
14.4,7.245989536932525,7.5
10.596765326187324,7.3,7.6
81.49261937438602,8.046309687193009,8.069464530789515
82.38028600926326,8.211490812064618,8.31149081206462
50.917135022047646,7.8,7.717135022047645
13.221445243894722,7.05536131097368,7.3
6.9210010536399205,7.014000702426613,7.3
7.918770422874093,6.554153051417272,7.0
11.039159106411999,7.321681787176004,7.717477319235995
8.623980558080557,6.0,6.517346294612961
14.3,7.487655880009594,7.862551960003199
44.1,7.9,8.2
8.981872288415643,7.69546807210391,8.09546807210391
18.0,7.034994493952964,7.204983481858892
10.685857680452411,7.0,7.3
11.7,7.2,7.7
35.666273541244394,7.483136770622197,7.683136770622197
10.615767449525006,7.3,7.6157674495250065
22.9,7.837324115637923,8.1
12.610403395881143,7.4,7.610403395881143
29.1,7.7,7.9
21.1,7.479264283853145,7.589632141926572
109.9,8.5,8.5
9.25810150933751,6.883796981324978,7.283796981324978
10.9,7.2,7.6
13.090393528667152,6.864409706999272,7.209606471332847
166.21417557613574,8.187356085694967,8.426819490440774
20.0,7.5,7.8
78.38071543927052,7.835494682964695,8.070989365929389
8.572449435725083,7.448299623816722,7.6965992476334435
78.78683456701009,7.904388477663303,8.202925651775534
14.8,7.1,7.4
9.328676413191667,6.7,7.0
47.7,7.9,8.2
13.4,7.633751605305839,7.9
