Winner,Popularity,Vote_Average,IMDb_Rating
False,14.4,7.3,7.8
False,4.1,5.6,6.7
False,4.1,5.6,6.7
False,4.1,5.6,6.7
False,35.4,7.5,7.8
True,35.4,7.5,7.8
True,20.6,7.2,7.3
False,84.4,8.1,8.4
False,16.1,6.7,6.7
False,16.1,6.7,6.7
False,23.6,7.3,7.2
False,23.6,7.3,7.2
False,24.8,7.1,7.1
False,24.8,7.1,7.1
False,59.8,7.8,8.1
True,3.9,6.8,7.1
False,3.9,6.8,7.1
False,12.6,7.5,7.7
False,1.5,5.5,6.1
True,18.9,7.3,7.6
True,18.9,7.3,7.6
True,18.9,7.3,7.6
True,18.9,7.3,7.6
True,18.9,7.3,7.6
True,18.0,7.0,7.1
False,18.0,7.0,7.1
False,18.0,7.0,7.1
False,18.0,7.0,7.1
False,11.8,7.1,7.5
False,17.4,7.9,8.0
False,17.4,7.9,8.0
False,17.4,7.9,8.0
False,0.9,2.0,5.6
False,21.1,7.7,7.7
False,10.6,7.1,7.3
False,10.6,7.1,7.3
False,34.3,7.4,7.7
False,0.8,4.8,5.8
False,7.5,6.3,6.6
True,91.9,8.4,8.5
False,91.9,8.4,8.5
False,91.9,8.4,8.5
False,1.6,5.8,7.1
True,2.0,6.6,6.8
False,38.1,7.5,7.7
False,3.2,4.7,5.6
False,18.3,7.7,8.0
False,18.3,7.7,8.0
True,18.3,7.7,8.0
True,18.3,7.7,8.0
True,18.3,7.7,8.0
False,18.3,7.7,8.0
False,18.3,7.7,8.0
False,675.2,6.9,8.0
False,675.2,6.9,8.0
False,675.2,6.9,8.0
False,14.6,7.0,7.1
False,14.6,7.0,7.1
False,24.2,7.0,7.2
False,3.0,6.8,6.8
False,3.0,6.8,6.8
False,17.5,8.1,8.2
False,3.1,5.5,6.4
True,3.1,5.5,6.4
False,3.1,5.5,6.4
False,3.1,5.5,6.4
True,3.1,5.5,6.4
False,1.9,6.5,6.6
True,7.9,7.2,7.5
False,1.3,5.3,5.2
False,18.1,6.8,7.1
False,18.1,6.8,7.1
False,18.1,6.8,7.1
False,18.1,6.8,7.1
False,2.9,5.9,6.7
False,2.9,5.9,6.7
True,1.7,6.4,6.9
False,19.9,7.1,7.4
False,19.9,7.1,7.4
False,19.9,7.1,7.4
False,19.9,7.1,7.4
True,19.9,7.1,7.4
False,17.5,8.2,8.4
False,17.5,8.2,8.4
False,17.5,8.2,8.4
False,17.5,8.2,8.4
False,20.1,8.2,8.5
False,7.8,6.9,7.1
True,7.8,6.9,7.1
True,13.5,6.5,7.1
False,13.5,6.5,7.1
False,13.5,6.5,7.1
False,19.7,6.9,6.9
True,19.7,6.9,6.9
False,15.0,6.8,7.2
False,16.0,6.6,6.8
False,16.0,6.6,6.8
False,16.0,6.6,6.8
False,16.0,6.6,6.8
False,16.0,6.6,6.8
False,7.9,6.9,7.3
True,7.9,6.9,7.3
False,15.8,7.2,7.5
False,15.8,7.2,7.5
True,15.8,7.2,7.5
False,15.8,7.2,7.5
False,15.8,7.2,7.5
False,24.2,6.8,6.7
False,38.2,7.4,7.7
True,8.9,7.0,7.6
False,8.9,7.0,7.6
False,8.9,7.0,7.6
False,8.0,6.7,6.6
False,9.8,6.8,7.5
False,9.8,6.8,7.5
False,11.9,7.5,7.8
False,11.9,7.5,7.8
True,11.9,7.5,7.8
True,11.9,7.5,7.8
False,3.5,6.3,6.0
False,23.2,7.9,8.0
False,11.1,7.8,8.1
False,11.1,7.8,8.1
False,7.5,7.4,7.6
False,26.2,7.0,7.4
False,26.2,7.0,7.4
False,26.2,7.0,7.4
False,18.5,7.5,7.6
True,18.5,7.5,7.6
True,18.5,7.5,7.6
False,18.5,7.5,7.6
False,18.5,7.5,7.6
