Year,Category,Film,Film_ID,Nominee,Winner,TMDb_ID,Popularity,Vote_Count,Vote_Average,Genres,Director,IMDb_Rating
1947,Best Original Screenplay,Body and Soul,tt0039204,Abraham Polonsky,FALSE,17487,6.688,104,6.731,"Drama, Film-Noir, Sport",Robert Rossen,7.6
2018,Best Actor,Bohemian Rhapsody,tt1727824,Rami Malek,TRUE,424694,49.995,16951,7.982,"Biography, Drama, Music",Bryan Singer,7.9
2018,Best Picture,Bohemian Rhapsody,tt1727824,"Graham King, Producer",FALSE,424694,49.995,16951,7.982,"Biography, Drama, Music",Bryan Singer,7.9
2019,Best Actress,Bombshell,tt6394270,Charlize Theron,FALSE,525661,19.243,2999,6.8,"Biography, Drama",Jay Roach,6.8
2019,Best Supporting Actress,Bombshell,tt6394270,Margot Robbie,FALSE,525661,19.243,2999,6.8,"Biography, Drama",Jay Roach,6.8
1967,Best Actor,Bonnie and Clyde,tt0061418,Warren Beatty,FALSE,475,23.922,1630,7.489,"Action, Biography, Crime",Arthur Penn,7.8
1967,Best Supporting Actor,Bonnie and Clyde,tt0061418,Gene Hackman,FALSE,475,23.922,1630,7.489,"Action, Biography, Crime",Arthur Penn,7.8
1967,Best Supporting Actor,Bonnie and Clyde,tt0061418,Michael J. Pollard,FALSE,475,23.922,1630,7.489,"Action, Biography, Crime",Arthur Penn,7.8
1967,Best Actress,Bonnie and Clyde,tt0061418,Faye Dunaway,FALSE,475,23.922,1630,7.489,"Action, Biography, Crime",Arthur Penn,7.8
1967,Best Supporting Actress,Bonnie and Clyde,tt0061418,Estelle Parsons,TRUE,475,23.922,1630,7.489,"Action, Biography, Crime",Arthur Penn,7.8
1967,Best Cinematography,Bonnie and Clyde,tt0061418,Burnett Guffey,TRUE,475,23.922,1630,7.489,"Action, Biography, Crime",Arthur Penn,7.8
1967,Best Director,Bonnie and Clyde,tt0061418,Arthur Penn,FALSE,475,23.922,1630,7.489,"Action, Biography, Crime",Arthur Penn,7.8
1967,Best Picture,Bonnie and Clyde,tt0061418,"Warren Beatty, Producer",FALSE,475,23.922,1630,7.489,"Action, Biography, Crime",Arthur Penn,7.8
1967,Best Original Screenplay,Bonnie and Clyde,tt0061418,"David Newman, Robert Benton",FALSE,475,23.922,1630,7.489,"Action, Biography, Crime",Arthur Penn,7.8
1997,Best Supporting Actor,Boogie Nights,tt0118749,Burt Reynolds,FALSE,4995,24.708,3171,7.638,Drama,Paul Thomas Anderson,7.9
1997,Best Supporting Actress,Boogie Nights,tt0118749,Julianne Moore,FALSE,4995,24.708,3171,7.638,Drama,Paul Thomas Anderson,7.9
1997,Best Original Screenplay,Boogie Nights,tt0118749,Paul Thomas Anderson,FALSE,4995,24.708,3171,7.638,Drama,Paul Thomas Anderson,7.9
1940,Best Cinematography,Boom Town,tt0032273,Harold Rosson,FALSE,55604,5.159,52,6.923,"Drama, Romance, Western",Jack Conway,7
2006,Best Adapted Screenplay,Borat Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,tt0443453,Screenplay by Sacha Baron Cohen & Anthony Hines & Peter Baynham & Dan Mazer; Story by Sacha Baron Cohen & Peter Baynham & Anthony Hines & Todd Phillips,FALSE,496,22.4,5432,6.8,Comedy,Larry Charles,7.4
2020,Best Supporting Actress,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,tt13143964,Maria Bakalova,FALSE,740985,24.992,2566,6.4,Comedy,Jason Woliner,6.6
2020,Best Adapted Screenplay,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,tt13143964,Screenplay by Sacha Baron Cohen & Anthony Hines & Dan Swimer & Peter Baynham & Erica Rivinoja & Dan Mazer & Jena Friedman & Lee Kern; Story by Sacha Baron Cohen & Anthony Hines & Dan Swimer & Nina Pedrad,FALSE,740985,24.992,2566,6.4,Comedy,Jason Woliner,6.6
1989,Best Actor,Born on the Fourth of July,tt0096969,Tom Cruise,FALSE,2604,16.82,1703,7.011,"Biography, Drama, War",Oliver Stone,7.2
1989,Best Cinematography,Born on the Fourth of July,tt0096969,Robert Richardson,FALSE,2604,16.82,1703,7.011,"Biography, Drama, War",Oliver Stone,7.2
1989,Best Director,Born on the Fourth of July,tt0096969,Oliver Stone,TRUE,2604,16.82,1703,7.011,"Biography, Drama, War",Oliver Stone,7.2
1989,Best Picture,Born on the Fourth of July,tt0096969,"A. Kitman Ho and Oliver Stone, Producers",FALSE,2604,16.82,1703,7.011,"Biography, Drama, War",Oliver Stone,7.2
1989,Best Adapted Screenplay,Born on the Fourth of July,tt0096969,"Oliver Stone, Ron Kovic",FALSE,2604,16.82,1703,7.011,"Biography, Drama, War",Oliver Stone,7.2
1950,Best Actress,Born Yesterday,tt0042276,Judy Holliday,TRUE,24481,9.544,166,7.235,"Comedy, Drama, Romance",George Cukor,7.5
1950,Best Director,Born Yesterday,tt0042276,George Cukor,FALSE,24481,9.544,166,7.235,"Comedy, Drama, Romance",George Cukor,7.5
1950,Best Picture,Born Yesterday,tt0042276,Columbia,FALSE,24481,9.544,166,7.235,"Comedy, Drama, Romance",George Cukor,7.5
1976,Best Cinematography,Bound for Glory,tt0074235,Haskell Wexler,TRUE,42232,5.501,73,6.8,"Biography, Drama, Music",Hal Ashby,7.3
1976,Best Picture,Bound for Glory,tt0074235,"Robert F. Blumofe and Harold Leventhal, Producers",FALSE,42232,5.501,73,6.8,"Biography, Drama, Music",Hal Ashby,7.3
2014,Best Supporting Actor,Boyhood,tt1065073,Ethan Hawke,FALSE,85350,21.879,5186,7.498,Drama,Richard Linklater,7.9
2014,Best Supporting Actress,Boyhood,tt1065073,Patricia Arquette,TRUE,85350,21.879,5186,7.498,Drama,Richard Linklater,7.9
2014,Best Director,Boyhood,tt1065073,Richard Linklater,FALSE,85350,21.879,5186,7.498,Drama,Richard Linklater,7.9
2014,Best Picture,Boyhood,tt1065073,"Richard Linklater and Cathleen Sutherland, Producers",FALSE,85350,21.879,5186,7.498,Drama,Richard Linklater,7.9
2014,Best Original Screenplay,Boyhood,tt1065073,Written by Richard Linklater,FALSE,85350,21.879,5186,7.498,Drama,Richard Linklater,7.9
1999,Best Actress,Boys Don't Cry,tt0171804,Hilary Swank,TRUE,226,14.381,1337,7.407,"Biography, Crime, Drama",Kimberly Peirce,7.5
1999,Best Supporting Actress,Boys Don't Cry,tt0171804,Chloë Sevigny,FALSE,226,14.381,1337,7.407,"Biography, Crime, Drama",Kimberly Peirce,7.5
1938,Best Actor,Boys Town,tt0029942,Spencer Tracy,TRUE,42390,7.742,90,6.733,"Biography, Drama, Family",Norman Taurog,7.2
1938,Best Director,Boys Town,tt0029942,Norman Taurog,FALSE,42390,7.742,90,6.733,"Biography, Drama, Family",Norman Taurog,7.2
1938,Best Picture,Boys Town,tt0029942,Metro-Goldwyn-Mayer,FALSE,42390,7.742,90,6.733,"Biography, Drama, Family",Norman Taurog,7.2
1991,Best Director,Boyz N the Hood,tt0101507,John Singleton,FALSE,650,29.339,2012,7.619,"Crime, Drama",John Singleton,7.8
1991,Best Original Screenplay,Boyz N the Hood,tt0101507,John Singleton,FALSE,650,29.339,2012,7.619,"Crime, Drama",John Singleton,7.8
1995,Best Cinematography,Braveheart,tt0112573,John Toll,TRUE,197,85.728,10234,7.9,"Biography, Drama, War",Mel Gibson,8.3
1995,Best Director,Braveheart,tt0112573,Mel Gibson,TRUE,197,85.728,10234,7.9,"Biography, Drama, War",Mel Gibson,8.3
1995,Best Picture,Braveheart,tt0112573,"Mel Gibson, Alan Ladd, Jr. and Bruce Davey, Producers",TRUE,197,85.728,10234,7.9,"Biography, Drama, War",Mel Gibson,8.3
1995,Best Original Screenplay,Braveheart,tt0112573,Randall Wallace,FALSE,197,85.728,10234,7.9,"Biography, Drama, War",Mel Gibson,8.3
1985,Best Original Screenplay,Brazil,tt0088846,"Terry Gilliam, Tom Stoppard, Charles McKeown",FALSE,68,24.381,3338,7.667,"Drama, Sci-Fi, Thriller",Terry Gilliam,7.8
1980,Best Adapted Screenplay,Breaker Morant,tt0080310,"Jonathan Hardy, David Stevens, Bruce Beresford",FALSE,13783,8.555,147,7.085,"Drama, History, War",Bruce Beresford,7.8
1961,Best Actress,Breakfast at Tiffany's,tt0054698,Audrey Hepburn,FALSE,164,27.285,4188,7.652,"Comedy, Drama, Romance",Blake Edwards,7.6
1979,Best Supporting Actress,Breaking Away,tt0078902,Barbara Barrie,FALSE,20283,9.356,259,7.1,"Comedy, Drama, Sport",Peter Yates,7.7
1979,Best Director,Breaking Away,tt0078902,Peter Yates,FALSE,20283,9.356,259,7.1,"Comedy, Drama, Sport",Peter Yates,7.7
1979,Best Picture,Breaking Away,tt0078902,"Peter Yates, Producer",FALSE,20283,9.356,259,7.1,"Comedy, Drama, Sport",Peter Yates,7.7
1979,Best Original Screenplay,Breaking Away,tt0078902,Steve Tesich,TRUE,20283,9.356,259,7.1,"Comedy, Drama, Sport",Peter Yates,7.7
1996,Best Actress,Breaking the Waves,tt0115751,Emily Watson,FALSE,145,15.905,987,7.5,Drama,Lars von Trier,7.8
2011,Best Supporting Actress,Bridesmaids,tt1478338,Melissa McCarthy,FALSE,55721,30.587,4382,6.522,Comedy,Paul Feig,6.8
2011,Best Original Screenplay,Bridesmaids,tt1478338,Written by Annie Mumolo & Kristen Wiig,FALSE,55721,30.587,4382,6.522,Comedy,Paul Feig,6.8
2015,Best Supporting Actor,Bridge of Spies,tt3682448,Mark Rylance,TRUE,296098,21.181,6848,7.235,"Drama, History, Thriller",Steven Spielberg,7.6
2015,Best Picture,Bridge of Spies,tt3682448,"Steven Spielberg, Marc Platt and Kristie Macosko Krieger, Producers",FALSE,296098,21.181,6848,7.235,"Drama, History, Thriller",Steven Spielberg,7.6
2015,Best Original Screenplay,Bridge of Spies,tt3682448,Written by Matt Charman and Ethan Coen & Joel Coen,FALSE,296098,21.181,6848,7.235,"Drama, History, Thriller",Steven Spielberg,7.6
2001,Best Actress,Bridget Jones's Diary,tt0243155,Renée Zellweger,FALSE,634,48.906,5083,6.745,"Comedy, Drama, Romance",Sharon Maguire,6.8
1946,Best Actress,Brief Encounter,tt0037558,Celia Johnson,FALSE,851,12.664,630,7.7,"Drama, Romance",David Lean,8
1946,Best Director,Brief Encounter,tt0037558,David Lean,FALSE,851,12.664,630,7.7,"Drama, Romance",David Lean,8
1951,Best Actor,Bright Victory,tt0043361,Arthur Kennedy,FALSE,109258,1.972,17,6.9,"Drama, Romance, War",Mark Robson,7.3
1987,Best Actor,Broadcast News,tt0092699,William Hurt,FALSE,12626,10.676,412,6.7,"Comedy, Drama, Romance",James L. Brooks,7.3
1987,Best Supporting Actor,Broadcast News,tt0092699,Albert Brooks,FALSE,12626,10.676,412,6.7,"Comedy, Drama, Romance",James L. Brooks,7.3
1987,Best Actress,Broadcast News,tt0092699,Holly Hunter,FALSE,12626,10.676,412,6.7,"Comedy, Drama, Romance",James L. Brooks,7.3
1987,Best Cinematography,Broadcast News,tt0092699,Michael Ballhaus,FALSE,12626,10.676,412,6.7,"Comedy, Drama, Romance",James L. Brooks,7.3
1987,Best Picture,Broadcast News,tt0092699,"James L. Brooks, Producer",FALSE,12626,10.676,412,6.7,"Comedy, Drama, Romance",James L. Brooks,7.3
1987,Best Original Screenplay,Broadcast News,tt0092699,James L. Brooks,FALSE,12626,10.676,412,6.7,"Comedy, Drama, Romance",James L. Brooks,7.3
1984,Best Director,Broadway Danny Rose,tt0087003,Woody Allen,FALSE,12762,7.259,458,7.159,Comedy,Woody Allen,7.4
1984,Best Original Screenplay,Broadway Danny Rose,tt0087003,Woody Allen,FALSE,12762,7.259,458,7.159,Comedy,Woody Allen,7.4
1935,Best Picture,Broadway Melody of 1936,tt0026144,Metro-Goldwyn-Mayer,FALSE,43890,3.052,21,6.4,"Comedy, Musical, Romance","Roy Del Ruth, W.S. Van Dyke",6.7
2005,Best Actor,Brokeback Mountain,tt0388795,Heath Ledger,FALSE,142,50.911,7032,7.789,"Drama, Romance",Ang Lee,7.7
2005,Best Supporting Actor,Brokeback Mountain,tt0388795,Jake Gyllenhaal,FALSE,142,50.911,7032,7.789,"Drama, Romance",Ang Lee,7.7
2005,Best Supporting Actress,Brokeback Mountain,tt0388795,Michelle Williams,FALSE,142,50.911,7032,7.789,"Drama, Romance",Ang Lee,7.7
2005,Best Cinematography,Brokeback Mountain,tt0388795,Rodrigo Prieto,FALSE,142,50.911,7032,7.789,"Drama, Romance",Ang Lee,7.7
2005,Best Director,Brokeback Mountain,tt0388795,Ang Lee,TRUE,142,50.911,7032,7.789,"Drama, Romance",Ang Lee,7.7
2005,Best Picture,Brokeback Mountain,tt0388795,"Diana Ossana and James Schamus, Producers",FALSE,142,50.911,7032,7.789,"Drama, Romance",Ang Lee,7.7
2005,Best Adapted Screenplay,Brokeback Mountain,tt0388795,Screenplay by Larry McMurtry & Diana Ossana,TRUE,142,50.911,7032,7.789,"Drama, Romance",Ang Lee,7.7
1950,Best Supporting Actor,Broken Arrow,tt0042286,Jeff Chandler,FALSE,37292,15.792,197,6.67,"Drama, Romance, Western",Delmer Daves,7.1
1950,Best Cinematography,Broken Arrow,tt0042286,Ernest Palmer,FALSE,37292,15.792,197,6.67,"Drama, Romance, Western",Delmer Daves,7.1
1954,Best Supporting Actress,Broken Lance,tt0046808,Katy Jurado,FALSE,42328,9.266,71,6.3,"Adventure, Drama, Western",Edward Dmytryk,6.9
2015,Best Actress,Brooklyn,tt2381111,Saoirse Ronan,FALSE,167073,21.733,3090,7.312,"Drama, Romance",John Crowley,7.5
2015,Best Picture,Brooklyn,tt2381111,"Finola Dwyer and Amanda Posey, Producers",FALSE,167073,21.733,3090,7.312,"Drama, Romance",John Crowley,7.5
2015,Best Adapted Screenplay,Brooklyn,tt2381111,Screenplay by Nick Hornby,FALSE,167073,21.733,3090,7.312,"Drama, Romance",John Crowley,7.5
1980,Best Original Screenplay,Brubaker,tt0080474,"Screenplay by W. D. Richter; Story by W. D. Richter, Arthur Ross",FALSE,1623,11.178,465,7.052,"Crime, Drama",Stuart Rosenberg,7.1
1991,Best Actor,Bugsy,tt0101516,Warren Beatty,FALSE,10337,12.034,391,6.4,"Biography, Crime, Drama",Barry Levinson,6.8
1991,Best Supporting Actor,Bugsy,tt0101516,Harvey Keitel,FALSE,10337,12.034,391,6.4,"Biography, Crime, Drama",Barry Levinson,6.8
1991,Best Supporting Actor,Bugsy,tt0101516,Ben Kingsley,FALSE,10337,12.034,391,6.4,"Biography, Crime, Drama",Barry Levinson,6.8
1991,Best Cinematography,Bugsy,tt0101516,Allen Daviau,FALSE,10337,12.034,391,6.4,"Biography, Crime, Drama",Barry Levinson,6.8
1991,Best Director,Bugsy,tt0101516,Barry Levinson,FALSE,10337,12.034,391,6.4,"Biography, Crime, Drama",Barry Levinson,6.8
1991,Best Picture,Bugsy,tt0101516,"Mark Johnson, Barry Levinson and Warren Beatty, Producers",FALSE,10337,12.034,391,6.4,"Biography, Crime, Drama",Barry Levinson,6.8
1991,Best Original Screenplay,Bugsy,tt0101516,James Toback,FALSE,10337,12.034,391,6.4,"Biography, Crime, Drama",Barry Levinson,6.8
1988,Best Original Screenplay,Bull Durham,tt0094812,Ron Shelton,FALSE,287,13.48,584,6.64,"Comedy, Romance, Sport",Ron Shelton,7
1929,Best Actor,Bulldog Drummond,tt0019735,Ronald Colman,FALSE,81829,1.489,22,6.5,"Crime, Drama, Mystery",F. Richard Jones,6.3
1994,Best Supporting Actor,Bullets over Broadway,tt0109348,Chazz Palminteri,FALSE,11382,9.952,622,7.093,"Comedy, Crime",Woody Allen,7.4
1994,Best Supporting Actress,Bullets over Broadway,tt0109348,Jennifer Tilly,FALSE,11382,9.952,622,7.093,"Comedy, Crime",Woody Allen,7.4
1994,Best Supporting Actress,Bullets over Broadway,tt0109348,Dianne Wiest,TRUE,11382,9.952,622,7.093,"Comedy, Crime",Woody Allen,7.4
1994,Best Director,Bullets over Broadway,tt0109348,Woody Allen,FALSE,11382,9.952,622,7.093,"Comedy, Crime",Woody Allen,7.4
1994,Best Original Screenplay,Bullets over Broadway,tt0109348,"Woody Allen, Douglas McGrath",FALSE,11382,9.952,622,7.093,"Comedy, Crime",Woody Allen,7.4
1998,Best Original Screenplay,Bulworth,tt0118798,"Screenplay by Warren Beatty, Jeremy Pikser; Story by Warren Beatty",FALSE,9452,12.783,251,6.311,"Comedy, Drama, Romance",Warren Beatty,6.8
1956,Best Supporting Actor,Bus Stop,tt0049038,Don Murray,FALSE,24010,10.563,224,6.1,"Comedy, Drama",Joshua Logan,6.4
1969,Best Cinematography,Butch Cassidy and the Sundance Kid,tt0064115,Conrad Hall,TRUE,642,22.907,2218,7.603,"Biography, Crime, Drama",George Roy Hill,8
1969,Best Director,Butch Cassidy and the Sundance Kid,tt0064115,George Roy Hill,FALSE,642,22.907,2218,7.603,"Biography, Crime, Drama",George Roy Hill,8
1969,Best Picture,Butch Cassidy and the Sundance Kid,tt0064115,"John Foreman, Producer",FALSE,642,22.907,2218,7.603,"Biography, Crime, Drama",George Roy Hill,8
1960,Best Actress,Butterfield 8,tt0053622,Elizabeth Taylor,TRUE,23724,7.401,90,6.3,"Drama, Romance, Thriller",Daniel Mann,6.4
1960,Best Cinematography,Butterfield 8,tt0053622,"Joseph Ruttenberg, Charles Harten",FALSE,23724,7.401,90,6.3,"Drama, Romance, Thriller",Daniel Mann,6.4
1972,Best Supporting Actress,Butterflies Are Free,tt0068326,Eileen Heckart,TRUE,55106,5.627,77,6.8,"Comedy, Drama, Romance",Milton Katselas,7.2
1972,Best Cinematography,Butterflies Are Free,tt0068326,Charles B. Lang,FALSE,55106,5.627,77,6.8,"Comedy, Drama, Romance",Milton Katselas,7.2
1972,Best Supporting Actor,Cabaret,tt0068327,Joel Grey,TRUE,10784,12.797,890,7.4,"Drama, Musical, Romance",Bob Fosse,7.8
1972,Best Actress,Cabaret,tt0068327,Liza Minnelli,TRUE,10784,12.797,890,7.4,"Drama, Musical, Romance",Bob Fosse,7.8
1972,Best Cinematography,Cabaret,tt0068327,Geoffrey Unsworth,TRUE,10784,12.797,890,7.4,"Drama, Musical, Romance",Bob Fosse,7.8
1972,Best Director,Cabaret,tt0068327,Bob Fosse,TRUE,10784,12.797,890,7.4,"Drama, Musical, Romance",Bob Fosse,7.8
1972,Best Picture,Cabaret,tt0068327,"Cy Feuer, Producer",FALSE,10784,12.797,890,7.4,"Drama, Musical, Romance",Bob Fosse,7.8
1969,Best Supporting Actress,Cactus Flower,tt0064117,Goldie Hawn,TRUE,28289,8.774,216,7.113,"Comedy, Drama, Romance",Gene Saks,7.2
1950,Best Actress,Caged,tt0042296,Eleanor Parker,FALSE,29381,8.562,72,7.111,"Crime, Drama, Film-Noir",John Cromwell,7.6
1950,Best Supporting Actress,Caged,tt0042296,Hope Emerson,FALSE,29381,8.562,72,7.111,"Crime, Drama, Film-Noir",John Cromwell,7.6
1978,Best Supporting Actress,California Suite,tt0077289,Maggie Smith,TRUE,26686,6.865,108,5.81,"Comedy, Drama",Herbert Ross,6.2
1978,Best Adapted Screenplay,California Suite,tt0077289,Neil Simon,FALSE,26686,6.865,108,5.81,"Comedy, Drama",Herbert Ross,6.2
2017,Best Actor,Call Me by Your Name,tt5726616,Timothée Chalamet,FALSE,398818,67.331,12163,8.1,"Drama, Romance",Luca Guadagnino,7.8
2017,Best Picture,Call Me by Your Name,tt5726616,"Peter Spears, Luca Guadagnino, Emilie Georges and Marco Morabito, Producers",FALSE,398818,67.331,12163,8.1,"Drama, Romance",Luca Guadagnino,7.8
2017,Best Adapted Screenplay,Call Me by Your Name,tt5726616,Screenplay by James Ivory,TRUE,398818,67.331,12163,8.1,"Drama, Romance",Luca Guadagnino,7.8
1967,Best Cinematography,Camelot,tt0061439,Richard H. Kline,FALSE,18978,6.402,70,6.207,"Adventure, Family, Fantasy",Joshua Logan,6.6
1937,Best Actress,Camille,tt0028683,Greta Garbo,FALSE,43874,7.08,130,7,"Drama, Romance",George Cukor,7.3
1989,Best Actress,Camille Claudel,tt0094828,Isabelle Adjani,FALSE,11709,10.392,133,6.8,"Biography, Drama, History",Bruno Nuytten,7.3
2018,Best Supporting Actor,Can You Ever Forgive Me?,tt4595882,Richard E. Grant,FALSE,401847,9.604,1269,6.81,"Biography, Comedy, Crime",Marielle Heller,7.1
2018,Best Actress,Can You Ever Forgive Me?,tt4595882,Melissa McCarthy,FALSE,401847,9.604,1269,6.81,"Biography, Comedy, Crime",Marielle Heller,7.1
2018,Best Adapted Screenplay,Can You Ever Forgive Me?,tt4595882,Screenplay by Nicole Holofcener and Jeff Whitty,FALSE,401847,9.604,1269,6.81,"Biography, Comedy, Crime",Marielle Heller,7.1
1991,Best Actor,Cape Fear,tt0101540,Robert De Niro,FALSE,1598,20.668,3462,7.258,"Crime, Thriller",Martin Scorsese,7.3
1991,Best Supporting Actress,Cape Fear,tt0101540,Juliette Lewis,FALSE,1598,20.668,3462,7.258,"Crime, Thriller",Martin Scorsese,7.3
2005,Best Actor,Capote,tt0379725,Philip Seymour Hoffman,TRUE,398,10.504,1469,7,"Biography, Crime, Drama",Bennett Miller,7.3
2005,Best Supporting Actress,Capote,tt0379725,Catherine Keener,FALSE,398,10.504,1469,7,"Biography, Crime, Drama",Bennett Miller,7.3
2005,Best Director,Capote,tt0379725,Bennett Miller,FALSE,398,10.504,1469,7,"Biography, Crime, Drama",Bennett Miller,7.3
2005,Best Picture,Capote,tt0379725,"Caroline Baron, William Vince and Michael Ohoven, Producers",FALSE,398,10.504,1469,7,"Biography, Crime, Drama",Bennett Miller,7.3
2005,Best Adapted Screenplay,Capote,tt0379725,Screenplay by Dan Futterman,FALSE,398,10.504,1469,7,"Biography, Crime, Drama",Bennett Miller,7.3
1935,Best Director,Captain Blood,tt0026174,Michael Curtiz,FALSE,16905,13.985,233,7.24,"Action, Adventure, History",Michael Curtiz,7.7
1935,Best Picture,Captain Blood,tt0026174,Cosmopolitan,FALSE,16905,13.985,233,7.24,"Action, Adventure, History",Michael Curtiz,7.7
2016,Best Actor,Captain Fantastic,tt3553976,Viggo Mortensen,FALSE,334533,31.009,6439,7.899,"Comedy, Drama",Matt Ross,7.8
1963,Best Supporting Actor,"Captain Newman, M.D.",tt0056903,Bobby Darin,FALSE,33728,5.031,28,6.5,"Comedy, Drama, War",David Miller,7
2013,Best Supporting Actor,Captain Phillips,tt1535109,Barkhad Abdi,FALSE,109424,25.63,6973,7.54,"Action, Biography, Crime",Paul Greengrass,7.8
2013,Best Picture,Captain Phillips,tt1535109,"Scott Rudin, Dana Brunetti and Michael De Luca, Producers",FALSE,109424,25.63,6973,7.54,"Action, Biography, Crime",Paul Greengrass,7.8
2013,Best Adapted Screenplay,Captain Phillips,tt1535109,Screenplay by Billy Ray,FALSE,109424,25.63,6973,7.54,"Action, Biography, Crime",Paul Greengrass,7.8
1937,Best Actor,Captains Courageous,tt0028691,Spencer Tracy,TRUE,16515,11.91,162,7.451,"Adventure, Drama, Family",Victor Fleming,7.9
1937,Best Picture,Captains Courageous,tt0028691,Metro-Goldwyn-Mayer,FALSE,16515,11.91,162,7.451,"Adventure, Drama, Family",Victor Fleming,7.9
1942,Best Cinematography,Captains of the Clouds,tt0034578,Sol Polito,FALSE,32921,2.891,25,6.5,"Action, Drama, War",Michael Curtiz,6.4
1959,Best Cinematography,Career,tt0052673,Joseph LaShelle,FALSE,216859,1.432,13,6.5,"Drama, Romance",Joseph Anthony,6.9
1954,Best Actress,Carmen Jones,tt0046828,Dorothy Dandridge,FALSE,51044,7.153,82,6,"Drama, Musical, Romance",Otto Preminger,6.7
1971,Best Supporting Actress,Carnal Knowledge,tt0066892,Ann-Margret,FALSE,36492,10.849,185,6.6,"Comedy, Drama, Romance",Mike Nichols,7
2015,Best Actress,Carol,tt2402927,Cate Blanchett,FALSE,258480,26.714,3723,7.493,"Drama, Romance",Todd Haynes,7.2
2015,Best Supporting Actress,Carol,tt2402927,Rooney Mara,FALSE,258480,26.714,3723,7.493,"Drama, Romance",Todd Haynes,7.2
2015,Best Cinematography,Carol,tt2402927,Ed Lachman,FALSE,258480,26.714,3723,7.493,"Drama, Romance",Todd Haynes,7.2
2015,Best Adapted Screenplay,Carol,tt2402927,Screenplay by Phyllis Nagy,FALSE,258480,26.714,3723,7.493,"Drama, Romance",Todd Haynes,7.2
1976,Best Actress,Carrie,tt0074285,Sissy Spacek,FALSE,7340,26.534,3896,7.3,"Horror, Mystery, Thriller",Brian De Palma,7.4
1976,Best Supporting Actress,Carrie,tt0074285,Piper Laurie,FALSE,7340,26.534,3896,7.3,"Horror, Mystery, Thriller",Brian De Palma,7.4
1943,Best Actor,Casablanca,tt0034583,Humphrey Bogart,FALSE,289,31.099,5511,8.157,"Drama, Romance, War",Michael Curtiz,8.5
1943,Best Supporting Actor,Casablanca,tt0034583,Claude Rains,FALSE,289,31.099,5511,8.157,"Drama, Romance, War",Michael Curtiz,8.5
1943,Best Cinematography,Casablanca,tt0034583,Arthur Edeson,FALSE,289,31.099,5511,8.157,"Drama, Romance, War",Michael Curtiz,8.5
1943,Best Director,Casablanca,tt0034583,Michael Curtiz,TRUE,289,31.099,5511,8.157,"Drama, Romance, War",Michael Curtiz,8.5
1965,Best Original Screenplay,Casanova '70,tt0059015,"Age, Scarpelli, Mario Monicelli, Tonino Guerra, Giorgio Salvioni, Suso Cecchi D'Amico",FALSE,3520,6.694,48,6.3,"Adventure, Comedy, Romance",Mario Monicelli,6.6
1995,Best Actress,Casino,tt0112641,Sharon Stone,FALSE,524,32.963,5900,8,"Crime, Drama",Martin Scorsese,8.2
2000,Best Actor,Cast Away,tt0162222,Tom Hanks,FALSE,8358,48.021,11469,7.661,"Adventure, Drama, Romance",Robert Zemeckis,7.8
1965,Best Actor,Cat Ballou,tt0059017,Lee Marvin,TRUE,11694,11.395,249,6.373,"Comedy, Musical, Western",Elliot Silverstein,6.8
1958,Best Actor,Cat on a Hot Tin Roof,tt0051459,Paul Newman,FALSE,261,12.745,764,7.651,"Drama, Romance",Richard Brooks,7.9
1958,Best Actress,Cat on a Hot Tin Roof,tt0051459,Elizabeth Taylor,FALSE,261,12.745,764,7.651,"Drama, Romance",Richard Brooks,7.9
1958,Best Cinematography,Cat on a Hot Tin Roof,tt0051459,William Daniels,FALSE,261,12.745,764,7.651,"Drama, Romance",Richard Brooks,7.9
1958,Best Director,Cat on a Hot Tin Roof,tt0051459,Richard Brooks,FALSE,261,12.745,764,7.651,"Drama, Romance",Richard Brooks,7.9
1958,Best Picture,Cat on a Hot Tin Roof,tt0051459,"Lawrence Weingarten, Producer",FALSE,261,12.745,764,7.651,"Drama, Romance",Richard Brooks,7.9
2002,Best Supporting Actor,Catch Me If You Can,tt0264464,Christopher Walken,FALSE,640,71.483,15804,7.979,"Biography, Crime, Drama",Steven Spielberg,8.1
2022,Best Supporting Actor,Causeway,tt10192406,Brian Tyree Henry,FALSE,595586,12.75,456,6.534,Drama,Lila Neugebauer,6.6
1932,Best Actress,Cavalcade,tt0023876,Diana Wynyard,FALSE,56164,5.851,116,5.5,"Drama, Romance, War",Frank Lloyd,5.8
1932,Best Director,Cavalcade,tt0023876,Frank Lloyd,TRUE,56164,5.851,116,5.5,"Drama, Romance, War",Frank Lloyd,5.8
1932,Best Picture,Cavalcade,tt0023876,Fox,TRUE,56164,5.851,116,5.5,"Drama, Romance, War",Frank Lloyd,5.8
1998,Best Actress,Central Station,tt0140888,Fernanda Montenegro,FALSE,666,17.64,926,8.131,Drama,Walter Salles,8
1949,Best Actor,Champion,tt0041239,Kirk Douglas,FALSE,25918,6.688,90,6.6,"Drama, Film-Noir, Sport",Mark Robson,7.3
