Year,Popularity,Vote_Count,Vote_Average,IMDb_Rating
1937,7.088,69,6.268,7.5
1977,12.37,169,6.9,7.4
1977,12.37,169,6.9,7.4
1977,12.37,169,6.9,7.4
1977,12.37,169,6.9,7.4
1977,12.37,169,6.9,7.4
1936,4.39,13,5.2,5.6
1936,4.39,13,5.2,5.6
1967,27.519,3365,7.6,8.0
1967,27.519,3365,7.6,8.0
1967,27.519,3365,7.6,8.0
1967,27.519,3365,7.6,8.0
1967,27.519,3365,7.6,8.0
1967,27.519,3365,7.6,8.0
2014,46.908,14928,8.043,8.1
2014,46.908,14928,8.043,8.1
2014,46.908,14928,8.043,8.1
2014,46.908,14928,8.043,8.1
2013,17.644,877,6.6,6.6
1940,14.812,992,7.8,8.1
1940,14.812,992,7.8,8.1
1940,14.812,992,7.8,8.1
1940,14.812,992,7.8,8.1
1940,25.272,3404,8.3,8.4
1940,25.272,3404,8.3,8.4
1940,25.272,3404,8.3,8.4
1940,25.272,3404,8.3,8.4
1941,5.122,44,6.9,7.0
1940,3.941,71,6.944,7.2
1965,11.415,323,7.057,7.2
1939,0.73,5,5.0,5.6
1938,2.075,14,5.6,6.5
1938,2.075,14,5.6,6.5
1970,2.458,33,6.1,6.9
1970,2.458,33,6.1,6.9
1936,11.766,130,6.2,6.6
1936,11.766,130,6.2,6.6
1936,11.766,130,6.2,6.6
1952,11.663,250,6.3,6.5
1952,11.663,250,6.3,6.5
1965,20.65,186,6.4,6.6
1929,1.283,12,4.5,5.4
1999,99.83,17741,8.5,8.6
1999,99.83,17741,8.5,8.6
1999,99.83,17741,8.5,8.6
1946,2.04,14,6.5,7.0
1946,2.04,14,6.5,7.0
1990,14.34,397,6.5,6.9
1990,14.34,397,6.5,6.9
1990,14.34,397,6.5,6.9
1990,14.34,397,6.5,6.9
1931,1.955,10,5.3,6.4
1931,1.955,10,5.3,6.4
1961,21.941,787,7.3,7.5
1961,21.941,787,7.3,7.5
1969,6.754,23,6.0,6.3
1956,9.408,138,7.1,7.5
1949,1.75,14,6.7,7.3
2015,58.103,14307,7.756,7.8
2015,58.103,14307,7.756,7.8
1968,3.998,43,7.6,7.5
1968,3.998,43,7.6,7.5
1972,6.798,89,6.6,7.0
1972,6.798,89,6.6,7.0
1949,9.002,249,7.747,8.1
1949,9.002,249,7.747,8.1
1949,9.002,249,7.747,8.1
1949,9.002,249,7.747,8.1
1949,9.002,249,7.747,8.1
2011,57.814,8388,8.209,8.1
2011,57.814,8388,8.209,8.1
2011,57.814,8388,8.209,8.1
2011,57.814,8388,8.209,8.1
1954,8.702,73,5.932,6.6
1954,8.702,73,5.932,6.6
1954,8.702,73,5.932,6.6
1975,8.828,129,6.264,6.2
2023,38.413,1835,7.7,7.9
2023,38.413,1835,7.7,7.9
2023,38.413,1835,7.7,7.9
2023,38.413,1835,7.7,7.9
1971,9.084,96,6.6,7.2
2002,15.055,1734,7.3,7.5
2002,15.055,1734,7.3,7.5
2002,15.055,1734,7.3,7.5
2002,15.055,1734,7.3,7.5
2002,15.055,1734,7.3,7.5
2002,15.055,1734,7.3,7.5
1934,3.848,17,6.2,6.5
1943,3.737,27,6.315,7.0
1943,3.737,27,6.315,7.0
1943,3.737,27,6.315,7.0
1937,6.271,46,6.6,7.1
1999,17.94,1401,7.4,7.6
2009,28.98,5649,7.3,7.5
2009,28.98,5649,7.3,7.5
2009,28.98,5649,7.3,7.5
2009,28.98,5649,7.3,7.5
2009,28.98,5649,7.3,7.5
1961,13.18,980,7.664,8.0
1961,13.18,980,7.664,8.0
1961,13.18,980,7.664,8.0
1961,13.18,980,7.664,8.0
1961,13.18,980,7.664,8.0
1961,13.18,980,7.664,8.0
1961,13.18,980,7.664,8.0
2011,17.684,2494,6.674,7.1
2006,21.983,4924,7.295,7.5
2014,81.408,17128,7.996,8.0
2014,81.408,17128,7.996,8.0
2014,81.408,17128,7.996,8.0
2014,81.408,17128,7.996,8.0
2014,81.408,17128,7.996,8.0
2012,39.728,6315,7.363,7.5
2004,81.116,17787,7.709,8.0
1935,7.261,106,6.745,7.4
1935,7.261,106,6.745,7.4
1935,7.261,106,6.745,7.4
1958,6.769,75,6.7,7.3
1999,19.864,1830,7.45,7.8
1999,19.864,1830,7.45,7.8
1999,19.864,1830,7.45,7.8
1999,19.864,1830,7.45,7.8
1999,19.864,1830,7.45,7.8
2019,41.875,6878,7.597,7.8
2019,41.875,6878,7.597,7.8
2019,41.875,6878,7.597,7.8
2019,41.875,6878,7.597,7.8
2019,41.875,6878,7.597,7.8
2019,41.875,6878,7.597,7.8
2011,15.611,1734,6.4,6.4
1946,2.338,16,6.7,7.2
1946,2.338,16,6.7,7.2
1946,2.338,16,6.7,7.2
2014,54.992,4112,7.321,7.4
1984,47.97,4235,7.2,7.3
1945,8.837,48,7.0,7.2
1945,8.837,48,7.0,7.2
2010,11.506,1489,6.6,7.0
2010,11.506,1489,6.6,7.0
2010,11.506,1489,6.6,7.0
2010,11.506,1489,6.6,7.0
1946,13.233,386,7.345,7.7
1984,19.827,744,7.5,7.8
1984,19.827,744,7.5,7.8
1984,19.827,744,7.5,7.8
1984,19.827,744,7.5,7.8
1984,19.827,744,7.5,7.8
1984,19.827,744,7.5,7.8
1956,13.03,378,7.0,7.3
1956,13.03,378,7.0,7.3
1956,13.03,378,7.0,7.3
1956,13.03,378,7.0,7.3
1956,13.03,378,7.0,7.3
2010,32.733,8744,7.737,8.0
2010,32.733,8744,7.737,8.0
2010,32.733,8744,7.737,8.0
2010,32.733,8744,7.737,8.0
2010,32.733,8744,7.737,8.0
2010,32.733,8744,7.737,8.0
2010,32.733,8744,7.737,8.0
1963,4.376,35,6.7,7.4
1956,9.051,477,7.3,7.7
1970,5.376,45,5.8,7.0
1959,1.531,14,6.857,7.0
1927,5.954,84,7.3,7.9
1973,14.801,370,7.039,7.5
1973,14.801,370,7.039,7.5
1987,23.141,1711,7.6,7.7
1987,23.141,1711,7.6,7.7
1987,23.141,1711,7.6,7.7
1987,23.141,1711,7.6,7.7
2006,19.947,2144,7.419,7.6
1971,15.568,695,7.7,8.0
1971,15.568,695,7.7,8.0
1971,15.568,695,7.7,8.0
1971,15.568,695,7.7,8.0
1971,15.568,695,7.7,8.0
1971,15.568,695,7.7,8.0
1971,15.568,695,7.7,8.0
2003,53.215,6922,7.59,7.8
2009,8.865,218,6.3,6.9
2009,8.865,218,6.3,6.9
1988,20.608,1072,7.24,7.5
1977,3.535,56,6.205,7.0
1952,7.512,241,7.2,7.5
1928,1.081,19,5.6,6.7
1940,13.914,216,7.3,7.5
1940,13.914,216,7.3,7.5
1940,13.914,216,7.3,7.5
1940,13.914,216,7.3,7.5
1940,13.914,216,7.3,7.5
1937,13.25,139,6.7,7.1
1937,13.25,139,6.7,7.1
1937,13.25,139,6.7,7.1
1937,13.25,139,6.7,7.1
2019,45.113,4968,7.503,7.4
1968,10.594,352,7.4,7.9
1968,10.594,352,7.4,7.9
1968,10.594,352,7.4,7.9
1968,10.594,352,7.4,7.9
1941,7.913,172,7.5,7.9
1941,7.913,172,7.5,7.9
1941,7.913,172,7.5,7.9
1941,7.913,172,7.5,7.9
1935,4.742,44,6.6,7.0
1935,4.742,44,6.6,7.0
2016,30.911,6290,7.0,7.1
1940,6.279,83,6.578,6.9
1940,6.279,83,6.578,6.9
1962,22.412,945,7.6,7.7
1962,22.412,945,7.6,7.7
2001,167.562,25533,8.418,8.9
2001,167.562,25533,8.418,8.9
2001,167.562,25533,8.418,8.9
2001,167.562,25533,8.418,8.9
2001,167.562,25533,8.418,8.9
2003,167.106,24579,8.483,9.0
2003,167.106,24579,8.483,9.0
2003,167.106,24579,8.483,9.0
2002,124.177,22163,8.4,8.8
2021,12.929,981,6.507,6.7
2021,12.929,981,6.507,6.7
2021,12.929,981,6.507,6.7
1945,12.19,597,7.626,7.9
1945,12.19,597,7.626,7.9
1945,12.19,597,7.626,7.9
1945,12.19,597,7.626,7.9
1929,2.989,33,6.7,7.0
1929,2.989,33,6.7,7.0
1929,2.989,33,6.7,7.0
1929,2.989,33,6.7,7.0
2009,51.075,4633,7.072,6.6
1992,22.321,682,7.031,6.8
1948,2.265,18,6.9,6.1
1948,4.111,20,5.625,6.6
1994,11.753,238,6.763,7.2
1994,11.753,238,6.763,7.2
1994,11.753,238,6.763,7.2
1927,2.23,2,4.5,4.6
1942,9.635,428,7.3,7.6
1942,9.635,428,7.3,7.6
1950,0.756,7,5.4,6.8
1941,23.212,1709,7.7,7.9
1975,7.799,21,6.0,7.0
2001,11.026,1577,7.522,7.5
1975,15.066,637,7.484,7.8
1955,13.453,222,7.14,7.3
1962,18.962,725,7.5,7.9
1961,2.087,18,6.2,7.4
2015,63.494,19912,7.688,8.0
2015,63.494,19912,7.688,8.0
2015,63.494,19912,7.688,8.0
2012,21.326,2970,7.1,7.1
2012,21.326,2970,7.1,7.1
2012,21.326,2970,7.1,7.1
1951,2.943,25,6.52,7.4
1952,4.027,25,6.2,6.8
2009,10.582,435,6.7,7.1
2009,10.582,435,6.7,7.1
1939,2.717,29,6.6,6.4
1944,5.393,106,6.8,7.5
1962,14.474,299,7.841,8.1
1962,14.474,299,7.841,8.1
1962,14.474,299,7.841,8.1
1996,15.895,331,6.69,6.6
1986,18.44,1414,7.399,7.4
1986,18.44,1414,7.399,7.4
1986,18.44,1414,7.399,7.4
1953,2.806,46,6.4,6.7
1943,9.014,81,6.8,7.6
1943,9.014,81,6.8,7.6
1943,9.014,81,6.8,7.6
1986,8.698,116,5.9,5.9
2004,14.034,1290,7.421,7.7
1948,5.993,255,7.2,7.5
1966,9.815,93,6.6,7.3
1984,13.269,595,6.89,7.4
1984,13.269,595,6.89,7.4
2005,16.032,1164,6.5,6.7
1964,10.844,150,7.2,7.6
1964,10.844,150,7.2,7.6
1927,0.894,1,7.0,7.0
1943,4.439,23,6.1,5.9
1943,4.439,23,6.1,5.9
1959,13.556,178,7.1,7.6
1959,13.556,178,7.1,7.6
1959,13.556,178,7.1,7.6
1959,13.556,178,7.1,7.6
1985,9.216,188,7.5,7.7
1958,9.145,144,6.5,6.9
1958,9.145,144,6.5,6.9
1964,5.824,114,7.5,8.0
1973,7.966,108,6.8,7.2
1947,7.256,237,6.2,6.5
2004,64.268,4633,7.5,7.2
1927,1.557,11,6.182,6.1
1928,1.916,3,5.0,7.542690875
1928,1.916,3,5.0,7.542690875
1928,1.916,3,5.0,7.542690875
2000,31.879,3956,7.2,7.2
1965,6.887,156,7.2,7.6
1996,11.761,1128,6.959,7.3
1996,11.761,1128,6.959,7.3
2004,27.256,1639,7.247,7.2
1940,17.737,874,7.621,7.8
1940,17.737,874,7.621,7.8
1940,17.737,874,7.621,7.8
1940,17.737,874,7.621,7.8
1940,17.737,874,7.621,7.8
2002,64.795,9306,8.379,8.5
2002,64.795,9306,8.379,8.5
2002,64.795,9306,8.379,8.5
2002,64.795,9306,8.379,8.5
2002,64.795,9306,8.379,8.5
1993,19.598,1504,7.4,7.5
1993,19.598,1504,7.4,7.5
1993,19.598,1504,7.4,7.5
1993,19.598,1504,7.4,7.5
1993,19.598,1504,7.4,7.5
1993,19.598,1504,7.4,7.5
1945,11.725,270,7.1,7.5
1945,11.725,270,7.1,7.5
1942,1.569,11,6.8,7.0
1942,1.569,11,6.8,7.0
1992,15.455,826,7.194,7.5
1992,15.455,826,7.194,7.5
1984,10.107,135,6.3,6.6
1996,13.118,235,6.0,6.2
1972,22.557,892,7.1,7.6
1972,22.557,892,7.1,7.6
2017,24.168,4601,7.005,7.2
2017,24.168,4601,7.005,7.2
1995,11.305,1145,7.927,7.8
1995,11.305,1145,7.927,7.8
1995,11.305,1145,7.927,7.8
1995,11.305,1145,7.927,7.8
2021,25.573,2693,6.772,6.8
2021,25.573,2693,6.772,6.8
2021,25.573,2693,6.772,6.8
2021,25.573,2693,6.772,6.8
2021,25.573,2693,6.772,6.8
2021,25.573,2693,6.772,6.8
2021,25.573,2693,6.772,6.8
2021,25.573,2693,6.772,6.8
2006,68.554,16234,8.2,8.5
1942,8.016,124,7.4,7.6
1942,8.016,124,7.4,7.6
1942,8.016,124,7.4,7.6
1969,7.723,110,6.818,7.7
1991,16.814,279,6.6,6.8
1991,16.814,279,6.6,6.8
1991,16.814,279,6.6,6.8
1991,16.814,279,6.6,6.8
1991,16.814,279,6.6,6.8
1932,6.617,80,6.3,7.0
1932,6.617,80,6.3,7.0
1939,11.515,82,6.244,7.0
1968,13.336,791,7.097,7.1
1968,13.336,791,7.097,7.1
1966,13.836,311,7.09,7.6
1966,13.836,311,7.09,7.6
1964,3.886,44,6.7,7.6
1985,13.482,1052,7.394,7.7
2006,73.07,9938,7.9,8.0
2006,12.736,1309,6.945,7.3
2006,12.736,1309,6.945,7.3
2006,12.736,1309,6.945,7.3
2006,12.736,1309,6.945,7.3
2002,10.095,301,6.525,7.0
1952,15.559,535,7.284,7.7
1952,15.559,535,7.284,7.7
1952,15.559,535,7.284,7.7
1952,15.559,535,7.284,7.7
1927,3.531,35,6.6,6.6
1956,5.995,45,6.656,7.3
1939,2.93,20,5.875,6.8
1946,9.397,87,6.8,7.3
1946,9.397,87,6.8,7.3
1946,9.397,87,6.8,7.3
2008,41.677,3129,7.47,7.6
2008,41.677,3129,7.47,7.6
2008,41.677,3129,7.47,7.6
2008,41.677,3129,7.47,7.6
2008,41.677,3129,7.47,7.6
1956,11.516,401,7.7,7.3
1948,12.45,667,8.0,8.1
1969,6.351,45,6.4,7.2
1993,20.279,1326,7.368,7.8
1993,20.279,1326,7.368,7.8
1993,20.279,1326,7.368,7.8
1993,20.279,1326,7.368,7.8
1993,20.279,1326,7.368,7.8
2015,74.069,18212,7.532,8.0
2015,74.069,18212,7.532,8.0
2015,74.069,18212,7.532,8.0
2015,74.069,18212,7.532,8.0
2015,74.069,18212,7.532,8.0
1983,14.014,879,7.431,7.8
1983,14.014,879,7.431,7.8
1983,14.014,879,7.431,7.8
1930,0.782,2,5.5,5.8
1984,8.97,127,6.287,6.3
1984,8.97,127,6.287,6.3
1953,13.006,241,6.8,6.7
1953,13.006,241,6.8,6.7
1953,13.006,241,6.8,6.7
1929,2.453,4,5.5,5.5
1961,5.572,31,6.7,7.0
1979,7.796,121,6.7,8.2
1979,7.796,121,6.7,6.7
1930,1.432,11,5.7,6.1
2001,20.964,4568,7.5,7.6
1972,10.724,84,6.411,6.5
1966,8.953,110,6.4,6.9
1966,8.953,110,6.4,6.9
1966,14.315,251,7.2,7.4
1966,14.315,251,7.2,7.0
1966,14.315,251,7.2,7.0
1966,14.315,251,7.2,7.6
2007,10.958,390,6.8,7.1
2007,10.958,390,6.8,7.1
1948,8.859,69,6.9,7.8
1948,8.859,69,6.9,7.8
2012,12.575,560,6.9,7.2
1944,4.975,39,6.7,7.4
1946,3.365,39,6.4,6.7
2017,37.113,12193,7.244,7.3
2017,37.113,12193,7.244,7.3
2017,37.113,12193,7.244,7.3
2017,37.113,12193,7.244,7.3
2017,37.113,12193,7.244,7.3
2017,37.113,12193,7.244,7.3
2017,37.113,12193,7.244,7.3
1994,177.889,27639,8.708,9.3
1994,177.889,27639,8.708,9.3
1994,177.889,27639,8.708,9.3
1994,177.889,27639,8.708,9.3
1958,8.512,53,6.708,7.6
1966,8.355,177,7.2,7.6
1932,5.133,41,6.2,6.8
1991,18.959,16502,8.346,8.6
1991,18.959,16502,8.346,8.6
1991,18.959,16502,8.346,8.6
1991,18.959,16502,8.346,8.6
1991,18.959,16502,8.346,8.6
1954,5.187,33,4.5,4.6
1931,2.999,24,5.875,6.6
1999,56.742,11837,8.0,8.2
1999,56.742,11837,8.0,8.2
1999,56.742,11837,8.0,8.2
1999,56.742,11837,8.0,8.2
1999,56.742,11837,8.0,8.2
1931,6.067,56,6.9,7.2
1948,8.798,102,7.1,7.6
1948,8.798,102,7.1,7.6
1948,8.798,102,7.1,7.6
1952,9.181,90,5.9,6.1
2010,63.155,12224,7.367,7.8
2010,63.155,12224,7.367,7.8
2010,63.155,12224,7.367,7.8
2010,63.155,12224,7.367,7.8
2010,63.155,12224,7.367,7.8
1943,9.235,111,7.0,7.6
1943,9.235,111,7.0,7.6
1943,9.235,111,7.0,7.6
1943,9.235,111,7.0,7.6
1943,9.235,111,7.0,7.6
1943,9.235,111,7.0,7.6
1965,38.44,3314,7.726,8.1
1965,38.44,3314,7.726,8.1
1965,38.44,3314,7.726,8.1
1965,38.44,3314,7.726,8.1
1965,38.44,3314,7.726,8.1
1945,4.402,58,6.586,7.1
1945,7.093,28,6.2,6.3
1946,8.47,249,7.042,7.3
1965,9.37,292,7.1,8.1
2005,12.038,966,6.9,7.3
1952,3.054,39,7.2,7.0
1969,3.704,27,5.4,7.6
1973,19.918,2636,8.028,6.7
1973,19.918,2636,8.028,8.3
1973,19.918,2636,8.028,8.3
1973,19.918,2636,8.028,8.3
1975,11.801,208,6.8,8.3
1936,4.698,44,6.8,7.3
1936,4.698,44,6.8,7.3
1999,19.374,1571,7.7,8.0
1968,1.397,18,6.2,7.3
1968,1.397,18,6.2,7.0
2024,1078.969,3578,7.1,7.3
2024,1078.969,3578,7.1,7.3
2024,1078.969,3578,7.1,7.3
2024,1078.969,3578,7.1,7.3
1960,5.249,52,6.7,7.0
1960,5.249,52,6.7,7.1
1960,5.249,52,6.7,7.1
1960,5.249,52,6.7,7.1
1975,8.752,104,6.8,7.1
1975,8.752,104,6.8,7.1
1975,8.752,104,6.8,7.1
1997,8.678,395,6.9,7.4
1997,8.678,395,6.9,7.4
1999,26.783,3784,7.2,7.4
1999,26.783,3784,7.2,7.4
1942,9.837,105,7.3,7.5
1956,41.262,1636,7.8,7.1
1956,41.262,1636,7.8,7.9
2014,26.021,10565,7.847,7.7
2014,26.021,10565,7.847,7.7
2014,26.021,10565,7.847,7.7
2014,26.021,10565,7.847,7.7
1940,13.37,269,7.1,7.4
1934,9.338,468,7.481,7.9
1934,9.338,468,7.481,7.9
1934,9.338,468,7.481,7.9
1998,32.83,3023,7.5,7.6
1998,32.83,3023,7.5,7.6
1998,32.83,3023,7.5,7.6
1998,32.83,3023,7.5,7.6
1950,19.078,1885,7.91,8.1
1950,19.078,1885,7.91,8.1
1957,11.063,137,7.2,7.9
1948,11.838,142,6.8,7.1
1957,11.275,113,7.0,7.2
1974,23.678,942,7.018,7.3
1974,23.678,942,7.018,7.0
1974,23.678,942,7.018,7.0
2010,62.012,5089,7.217,7.5
2021,25.613,762,6.915,7.1
2021,25.613,762,6.915,7.1
1965,12.185,325,7.526,7.0
1948,13.053,1214,7.953,8.2
1948,13.053,1214,7.953,8.2
1948,13.053,1214,7.953,8.2
2011,24.843,3082,6.738,6.8
2011,24.843,3082,6.738,6.8
2011,24.843,3082,6.738,6.8
1929,1.926,12,6.7,6.5
2020,24.447,3054,7.696,7.7
2020,24.447,3054,7.696,7.7
2020,24.447,3054,7.696,7.7
2020,24.447,3054,7.696,7.7
1985,4.869,51,7.304,7.4
1985,4.869,51,7.304,7.4
1998,70.686,18559,8.146,8.2
1998,70.686,18559,8.146,8.2
1998,70.686,18559,8.146,8.2
1977,6.527,61,6.6,7.8
1977,6.527,61,6.6,6.9
1977,6.527,61,6.6,6.9
1977,6.527,61,6.6,6.9
1977,6.527,61,6.6,6.9
1977,6.527,61,6.6,6.9
1977,6.527,61,6.6,6.9
1977,6.527,61,6.6,6.9
2019,15.719,2857,7.493,7.6
2019,15.719,2857,7.493,7.6
2019,15.719,2857,7.493,7.6
1965,19.629,786,7.4,6.9
1988,13.301,459,6.9,7.3
1988,13.301,459,6.9,7.3
1944,7.311,207,6.9,7.2
2020,15.924,272,6.596,6.3
1964,4.492,42,5.6,7.8
1964,4.492,42,5.6,6.8
1987,29.608,5684,7.76,7.8
1995,62.334,10497,8.177,8.5
1995,62.334,10497,8.177,8.5
1963,4.923,54,6.2,6.8
1928,1.685,14,5.857,5.9
1945,2.959,25,7.3,7.3
1982,19.193,647,7.455,7.7
1982,19.193,647,7.455,7.7
1982,19.193,647,7.455,7.7
1982,19.193,647,7.455,7.7
1982,19.193,647,7.455,7.7
2008,9.928,458,7.142,7.6
1942,1.292,5,4.8,6.7
1927,1.397,6,6.9,6.8
1973,12.337,460,6.927,6.3
1973,12.337,460,6.927,7.1
1940,6.889,106,7.0,7.3
2022,45.377,3991,7.8,7.6
2022,45.377,3991,7.8,7.6
1987,4.861,70,7.021,7.1
1967,2.987,30,6.4,7.1
1944,4.681,21,6.7,7.0
1934,2.2,2,6.0,6.9
2009,20.008,1029,7.474,7.8
2020,18.46,889,7.0,7.1
2018,11.689,1068,7.06,7.2
1997,11.735,113,6.6,7.1
1997,11.735,113,6.6,7.1
1997,11.735,113,6.6,7.1
1978,11.935,261,6.0,7.1
1939,77.941,5652,7.6,8.1
1939,77.941,5652,7.6,8.1
2013,122.523,24247,8.031,8.2
2013,122.523,24247,8.031,8.2
2013,122.523,24247,8.031,8.2
2013,122.523,24247,8.031,8.2
2013,122.523,24247,8.031,8.2
1962,3.982,29,5.8,5.5
1982,9.277,351,6.674,7.1
1982,9.277,351,6.674,7.1
2021,23.946,1417,7.475,7.7
2008,13.012,3660,7.5,7.9
2008,13.012,3660,7.5,7.9
1983,11.586,329,6.658,7.1
1946,7.066,94,6.5,7.2
1946,7.066,94,6.5,7.2
1946,7.066,94,6.5,7.2
1946,7.066,94,6.5,7.2
1946,7.066,94,6.5,7.2
1938,2.294,24,6.6,7.3
1958,8.978,133,6.8,6.4
1959,4.445,46,7.5,7.2
1959,4.445,46,7.5,7.4
2023,84.344,1978,7.046,7.3
2023,84.344,1978,7.046,7.3
2023,84.344,1978,7.046,7.3
1929,2.413,15,4.8,5.8
1991,34.597,3448,7.591,7.6
1991,34.597,3448,7.591,7.6
1991,34.597,3448,7.591,7.6
1991,34.597,3448,7.591,7.6
1991,34.597,3448,7.591,7.6
1936,2.75,44,6.6,7.1
2007,40.07,6703,8.1,8.2
2007,40.07,6703,8.1,8.2
2007,40.07,6703,8.1,8.2
2007,40.07,6703,8.1,8.2
2007,40.07,6703,8.1,8.2
1936,3.176,39,7.2,7.4
1940,1.629,7,5.6,6.0
1969,14.344,321,7.6,7.4
1969,14.344,321,7.6,7.8
1969,14.344,321,7.6,7.8
1969,14.344,321,7.6,7.8
2003,26.222,1621,6.6,6.8
1944,10.687,59,6.6,7.2
1942,2.461,18,6.639,6.6
1963,7.203,109,6.991,7.8
1963,7.203,109,6.991,7.6
1967,7.115,88,6.9,7.6
1965,10.368,173,6.803,6.9
1943,3.234,17,6.4,6.2
2017,27.261,10162,8.069,8.1
2017,27.261,10162,8.069,8.1
2017,27.261,10162,8.069,8.1
2017,27.261,10162,8.069,8.1
2017,27.261,10162,8.069,8.1
1954,4.375,50,5.9,6.2
1954,4.375,50,5.9,6.2
1938,4.166,29,7.2,7.1
1936,3.723,19,6.4,6.6
1962,10.419,487,7.8,7.0
1987,12.949,570,6.2,6.3
1928,3.225,27,5.8,6.5
1974,13.493,536,6.733,8.0
2021,18.341,2078,7.639,7.5
2011,23.59,2651,6.6,7.0
2011,23.59,2651,6.6,7.0
1997,165.436,25627,7.907,7.9
1997,165.436,25627,7.907,7.9
1997,165.436,25627,7.907,7.9
1997,165.436,25627,7.907,7.9
1997,165.436,25627,7.907,7.9
1983,7.786,211,6.7,6.8
1955,20.535,1514,7.277,7.4
1946,4.184,27,6.8,7.6
1962,29.384,2631,7.992,8.3
1962,29.384,2631,7.992,8.3
1962,29.384,2631,7.992,8.3
1962,29.384,2631,7.992,8.3
1962,29.384,2631,7.992,8.3
2022,7.42,197,6.997,7.1
1942,2.146,14,5.1,6.0
1994,4.726,30,6.2,6.2
1994,4.726,30,6.2,6.2
1963,10.236,216,5.9,6.5
1963,10.236,216,5.9,6.5
1963,10.236,216,5.9,6.5
1963,10.236,216,5.9,6.5
1963,10.236,216,5.9,6.5
1963,10.236,216,5.9,6.5
1963,10.236,216,5.9,6.5
1941,2.156,16,5.5,6.4
1975,12.168,326,6.475,6.6
1982,19.344,1758,7.2,7.4
1982,19.344,1758,7.2,7.4
1982,19.344,1758,7.2,7.4
1982,19.344,1758,7.2,7.4
1982,19.344,1758,7.2,7.4
1982,19.344,1758,7.2,7.4
1982,19.344,1758,7.2,7.4
2022,183.215,9505,8.2,8.2
2022,183.215,9505,8.2,8.2
1935,9.963,292,7.3,7.7
1964,7.98,187,6.5,7.0
1937,9.439,122,6.709,7.2
1999,7.334,146,6.6,7.3
1970,12.84,540,7.2,7.5
1953,3.151,22,6.0,5.6
1942,4.143,23,5.4,6.2
1995,136.657,18567,7.97,8.3
2010,94.055,14789,7.799,8.3
2010,94.055,14789,7.799,8.3
1930,1.235,16,5.3,6.1
2000,18.628,2171,7.069,7.6
2000,18.628,2171,7.069,7.6
2000,18.628,2171,7.069,7.6
2000,18.628,2171,7.069,7.6
2001,38.926,5990,7.5,7.8
2001,38.926,5990,7.5,7.8
1996,33.6,9707,7.961,8.1
2005,10.487,472,7.049,7.4
1972,3.438,35,5.9,6.3
1972,3.438,35,5.9,6.3
1955,2.046,15,6.7,6.8
2022,29.161,2278,7.071,7.3
2022,29.161,2278,7.071,7.3
2022,29.161,2278,7.071,7.3
1980,1.99,7,5.6,6.4
2008,45.652,6255,6.683,7.1
1969,16.259,782,7.35,7.4
2010,23.289,5285,7.304,7.6
2010,23.289,5285,7.304,7.6
2010,23.289,5285,7.304,7.6
2010,23.289,5285,7.304,7.6
2010,23.289,5285,7.304,7.6
2010,23.289,5285,7.304,7.6
2015,11.654,1577,7.165,7.4
1988,14.409,389,6.719,6.9
1999,3.192,45,6.5,6.7
1949,9.702,144,7.1,7.7
1949,9.702,144,7.1,7.7
1949,9.702,144,7.1,7.7
1985,3.057,23,5.6,6.4
1963,0.997,7,6.7,6.6
1927,2.08,22,6.0,6.7
2014,8.297,939,6.896,7.3
1967,10.968,244,7.0,7.5
1962,3.66,39,6.5,6.7
1944,2.401,10,5.7,6.6
1961,9.462,536,7.8,7.8
1997,4.49,74,6.508,7.0
2014,26.562,4132,7.431,7.2
1984,8.05,94,6.495,6.8
2002,56.294,1551,6.7,6.7
1992,33.411,4463,7.914,8.2
1992,33.411,4463,7.914,8.2
1992,33.411,4463,7.914,8.2
1992,33.411,4463,7.914,8.2
1992,33.411,4463,7.914,8.2
1992,33.411,4463,7.914,8.2
2006,20.175,1492,7.114,7.6
2009,93.3,20384,7.959,8.3
2009,93.3,20384,7.959,8.3
2009,20.442,3657,6.868,7.4
2009,20.442,3657,6.868,7.4
2009,20.442,3657,6.868,7.4
2009,20.442,3657,6.868,7.4
2009,20.442,3657,6.868,7.4
2009,20.442,3657,6.868,7.4
1936,0.808,5,6.3,6.3
2006,5.638,145,6.6,7.1
2004,9.731,362,7.182,7.6
2004,9.731,362,7.182,7.6
2004,9.731,362,7.182,7.6
2018,13.559,3355,7.023,7.2
2018,13.559,3355,7.023,7.2
2018,13.559,3355,7.023,7.2
2018,13.559,3355,7.023,7.2
2018,13.559,3355,7.023,7.2
2018,13.559,3355,7.023,7.2
2008,18.944,3741,6.796,7.1
1982,6.876,415,7.266,7.6
1982,6.876,415,7.266,7.6
1982,6.876,415,7.266,7.6
1982,6.876,415,7.266,7.6
1957,11.354,687,7.6,8.0
1934,1.235,23,6.3,6.3
1952,10.495,215,6.9,7.3
1952,10.495,215,6.9,7.3
1938,5.4,53,6.8,7.1
2006,12.668,1734,7.5,7.6
1976,6.685,67,5.9,6.5
1997,16.888,947,7.0,7.1
1997,16.888,947,7.0,7.1
1967,14.383,536,7.348,7.8
1942,4.08,24,5.6,6.7
1942,4.08,24,5.6,6.7
1942,4.08,24,5.6,6.7
2005,35.415,2894,7.5,7.8
2005,35.415,2894,7.5,7.8
1987,20.57,2060,7.168,7.3
2008,84.364,18955,8.095,8.4
1956,16.14,239,6.7,6.7
