Winner,Category,Genres,Director,Popularity
False,Best Actor,"Biography, Drama, History",George C. Wolfe,11.5
True,Best Supporting Actor,"Drama, Romance, War",David Lean,8.8
False,Best Actress,"Drama, Romance, War",David Lean,8.8
True,Best Cinematography,"Drama, Romance, War",David Lean,8.8
False,Best Actress,"Comedy, Drama, Romance",Billy Wilder,24.8
False,Best Cinematography,"Comedy, Drama, Romance",Billy Wilder,24.8
False,Best Director,"Comedy, Drama, Romance",Billy Wilder,24.8
False,Best Actress,Drama,Raoul Walsh,2.4
False,Best Cinematography,Drama,Raoul Walsh,2.4
False,Best Supporting Actor,"Action, Drama, War",Zoltan Korda,10.6
False,Best Cinematography,"Action, Drama, War",Zoltan Korda,10.6
False,Best Original Screenplay,"Crime, Drama",Raoul Walsh,2.8
False,Best Actor,"Drama, History, Thriller",Oliver Stone,14.2
False,Best Original Screenplay,"Drama, History, Thriller",Oliver Stone,14.2
False,Best Actress,"Comedy, Drama, Romance",Robert Mulligan,5.5
False,Best Cinematography,"Comedy, Drama, Romance",Robert Mulligan,5.5
False,Best Adapted Screenplay,"Comedy, Drama, Romance",Robert Mulligan,5.5
False,Best Cinematography,"Drama, Family, History",Cecil B. DeMille,29.2
False,Best Actor,"Drama, Music, Romance",W.S. Van Dyke,8.3
False,Best Director,"Drama, Music, Romance",W.S. Van Dyke,8.3
False,Best Picture,"Drama, Music, Romance",W.S. Van Dyke,8.3
False,Best Cinematography,"Action, Drama, Western",Louis King,2.0
False,Best Actor,"Action, Drama, Romance",Allan Dwan,7.8
False,Best Actress,"Drama, Romance",Dorothy Arzner,1.1
False,Best Supporting Actress,"Drama, Romance, Western",Sam Wood,3.4
False,Best Actor,"Drama, Music, Romance",John Badham,22.9
True,Best Actor,Drama,John G. Avildsen,6.1
False,Best Supporting Actor,Drama,John G. Avildsen,6.1
False,Best Actor,"Drama, War",Steven Spielberg,73.7
True,Best Cinematography,"Drama, War",Steven Spielberg,73.7
True,Best Director,"Drama, War",Steven Spielberg,73.7
False,Best Picture,"Drama, War",Steven Spielberg,73.7
False,Best Original Screenplay,"Drama, War",Steven Spielberg,73.7
False,Best Actor,"Drama, Romance, War",Joshua Logan,9.8
True,Best Supporting Actor,"Drama, Romance, War",Joshua Logan,9.8
True,Best Supporting Actress,"Drama, Romance, War",Joshua Logan,9.8
False,Best Cinematography,"Drama, Romance, War",Joshua Logan,9.8
False,Best Director,"Drama, Romance, War",Joshua Logan,9.8
False,Best Picture,"Drama, Romance, War",Joshua Logan,9.8
False,Best Adapted Screenplay,"Drama, Romance, War",Dino Risi,8.0
True,Best Actor,Drama,Martin Brest,43.9
False,Best Director,Drama,Martin Brest,43.9
False,Best Picture,Drama,Martin Brest,43.9
False,Best Adapted Screenplay,Drama,Martin Brest,43.9
False,Best Actor,"Biography, Drama, History",Steven Spielberg,108.1
False,Best Supporting Actor,"Biography, Drama, History",Steven Spielberg,108.1
True,Best Cinematography,"Biography, Drama, History",Steven Spielberg,108.1
True,Best Director,"Biography, Drama, History",Steven Spielberg,108.1
True,Best Picture,"Biography, Drama, History",Steven Spielberg,108.1
True,Best Adapted Screenplay,"Biography, Drama, History",Steven Spielberg,108.1
False,Best Cinematography,"Drama, History, Sport",Gary Ross,13.9
False,Best Picture,"Drama, History, Sport",Gary Ross,13.9
False,Best Adapted Screenplay,"Drama, History, Sport",Gary Ross,13.9
False,Best Actress,"Drama, Thriller",Bryan Forbes,7.9
False,Best Cinematography,"Biography, Drama, Sport",Steven Zaillian,23.1
False,Best Cinematography,"Drama, Sci-Fi, Thriller",John Frankenheimer,14.5
False,Best Actress,"Comedy, Drama",Mike Leigh,12.2
False,Best Supporting Actress,"Comedy, Drama",Mike Leigh,12.2
False,Best Director,"Comedy, Drama",Mike Leigh,12.2
False,Best Picture,"Comedy, Drama",Mike Leigh,12.2
False,Best Original Screenplay,"Comedy, Drama",Mike Leigh,12.2
False,Best Picture,"Biography, Drama, History",Ava DuVernay,14.2
False,Best Actress,"Drama, Romance",Ang Lee,48.1
False,Best Supporting Actress,"Drama, Romance",Ang Lee,48.1
False,Best Cinematography,"Drama, Romance",Ang Lee,48.1
False,Best Picture,"Drama, Romance",Ang Lee,48.1
True,Best Adapted Screenplay,"Drama, Romance",Ang Lee,48.1
True,Best Actor,Drama,Delbert Mann,7.1
False,Best Actress,Drama,Delbert Mann,7.1
True,Best Supporting Actress,Drama,Delbert Mann,7.1
False,Best Cinematography,Drama,Delbert Mann,7.1
False,Best Picture,Drama,Delbert Mann,7.1
False,Best Original Screenplay,"Drama, History, Thriller",Tim Fehlbaum,63.9
True,Best Actor,"Biography, Drama, History",Howard Hawks,11.4
False,Best Supporting Actor,"Biography, Drama, History",Howard Hawks,11.4
False,Best Supporting Actress,"Biography, Drama, History",Howard Hawks,11.4
False,Best Cinematography,"Biography, Drama, History",Howard Hawks,11.4
False,Best Director,"Biography, Drama, History",Howard Hawks,11.4
False,Best Original Screenplay,"Biography, Drama, History",Howard Hawks,11.4
False,Best Actor,"Biography, Crime, Drama",Sidney Lumet,18.8
False,Best Actor,"Comedy, Drama, War",Lina Wertmüller,8.0
False,Best Director,"Comedy, Drama, War",Lina Wertmüller,8.0
False,Best Original Screenplay,"Comedy, Drama, War",Lina Wertmüller,8.0
False,Best Cinematography,"Musical, Romance, Western",Stanley Donen,19.6
False,Best Picture,"Musical, Romance, Western",Stanley Donen,19.6
False,Best Supporting Actor,"Drama, Thriller",John Frankenheimer,9.8
False,Best Original Screenplay,Drama,Steven Soderbergh,27.1
False,Best Supporting Actor,"Crime, Drama, Thriller",Jonathan Glazer,12.1
False,Best Supporting Actor,"Drama, Horror",E. Elias Merhige,12.6
False,Best Actress,"Biography, Drama, Romance",Richard Attenborough,8.8
False,Best Adapted Screenplay,"Biography, Drama, Romance",Richard Attenborough,8.8
False,Best Supporting Actor,"Comedy, Drama, History",John Madden,20.9
True,Best Actress,"Comedy, Drama, History",John Madden,20.9
True,Best Supporting Actress,"Comedy, Drama, History",John Madden,20.9
False,Best Cinematography,"Comedy, Drama, History",John Madden,20.9
False,Best Director,"Comedy, Drama, History",John Madden,20.9
True,Best Picture,"Comedy, Drama, History",John Madden,20.9
True,Best Original Screenplay,"Comedy, Drama, History",John Madden,20.9
False,Best Supporting Actor,"Comedy, Drama, Romance",Hal Ashby,8.8
True,Best Supporting Actress,"Comedy, Drama, Romance",Hal Ashby,8.8
False,Best Original Screenplay,"Comedy, Drama, Romance",Hal Ashby,8.8
False,Best Supporting Actor,"Drama, Western",George Stevens,16.5
False,Best Supporting Actor,"Drama, Western",George Stevens,16.5
True,Best Cinematography,"Drama, Western",George Stevens,16.5
False,Best Director,"Drama, Western",George Stevens,16.5
False,Best Picture,"Drama, Western",George Stevens,16.5
True,Best Cinematography,"Adventure, Drama, Film-Noir",Josef von Sternberg,14.6
False,Best Director,"Adventure, Drama, Film-Noir",Josef von Sternberg,14.6
False,Best Picture,"Adventure, Drama, Film-Noir",Josef von Sternberg,14.6
False,Best Cinematography,"Crime, Drama, History",Yimou Zhang,16.6
False,Best Picture,"Comedy, Drama, History",Lowell Sherman,6.7
True,Best Cinematography,Western,John Ford,14.6
True,Best Actor,"Biography, Drama, Music",Scott Hicks,10.3
False,Best Supporting Actor,"Biography, Drama, Music",Scott Hicks,10.3
False,Best Director,"Biography, Drama, Music",Scott Hicks,10.3
False,Best Picture,"Biography, Drama, Music",Scott Hicks,10.3
False,Best Original Screenplay,"Biography, Drama, Music",Scott Hicks,10.3
False,Best Actor,"Drama, Romance",Stanley Kramer,7.1
False,Best Supporting Actor,"Drama, Romance",Stanley Kramer,7.1
False,Best Actress,"Drama, Romance",Stanley Kramer,7.1
True,Best Cinematography,"Drama, Romance",Stanley Kramer,7.1
False,Best Picture,"Drama, Romance",Stanley Kramer,7.1
False,Best Actress,"Comedy, Drama, Romance",Lewis Gilbert,7.6
False,Best Original Screenplay,Drama,Vittorio De Sica,12.7
False,Best Director,"Comedy, Drama",Robert Altman,16.3
False,Best Cinematography,"Drama, Family, Musical",George Sidney,6.7
False,Best Adapted Screenplay,"Animation, Adventure, Comedy","Andrew Adamson, Vicky Jenson",141.7
False,Best Cinematography,"Action, Crime, Drama",Denis Villeneuve,62.8
False,Best Supporting Actor,"Comedy, Drama, Romance",Alexander Payne,14.4
False,Best Supporting Actress,"Comedy, Drama, Romance",Alexander Payne,14.4
False,Best Director,"Comedy, Drama, Romance",Alexander Payne,14.4
False,Best Picture,"Comedy, Drama, Romance",Alexander Payne,14.4
True,Best Adapted Screenplay,"Comedy, Drama, Romance",Alexander Payne,14.4
False,Best Cinematography,"Drama, History",Martin Scorsese,28.1
False,Best Actress,"Biography, Drama, History",Mike Nichols,14.3
False,Best Supporting Actress,"Biography, Drama, History",Mike Nichols,14.3
False,Best Director,"Biography, Drama, History",Mike Nichols,14.3
False,Best Original Screenplay,"Biography, Drama, History",Mike Nichols,14.3
False,Best Actor,"Comedy, Drama, Romance",David O. Russell,38.4
False,Best Supporting Actor,"Comedy, Drama, Romance",David O. Russell,38.4
True,Best Actress,"Comedy, Drama, Romance",David O. Russell,38.4
False,Best Supporting Actress,"Comedy, Drama, Romance",David O. Russell,38.4
False,Best Director,"Comedy, Drama, Romance",David O. Russell,38.4
False,Best Picture,"Comedy, Drama, Romance",David O. Russell,38.4
False,Best Adapted Screenplay,"Comedy, Drama, Romance",David O. Russell,38.4
False,Best Supporting Actor,"Drama, Romance, War","John Cromwell, Edward F. Cline, Tay Garnett",4.5
False,Best Actress,"Drama, Romance, War","John Cromwell, Edward F. Cline, Tay Garnett",4.5
False,Best Supporting Actress,"Drama, Romance, War","John Cromwell, Edward F. Cline, Tay Garnett",4.5
False,Best Cinematography,"Drama, Romance, War","John Cromwell, Edward F. Cline, Tay Garnett",4.5
False,Best Picture,"Drama, Romance, War","John Cromwell, Edward F. Cline, Tay Garnett",4.5
False,Best Actor,Drama,Greg Kwedar,60.8
False,Best Adapted Screenplay,Drama,Greg Kwedar,60.8
False,Best Supporting Actress,"Comedy, Musical, Romance","Stanley Donen, Gene Kelly",32.4
False,Best Actress,"Biography, Drama",Dudley Nichols,2.1
False,Best Actor,"Comedy, Family",Walter Lang,4.0
False,Best Actress,"Comedy, Drama, Mystery",Fred Schepisi,20.5
False,Best Actor,"Comedy, Drama, Family",Norman Taurog,3.3
True,Best Director,"Comedy, Drama, Family",Norman Taurog,3.3
False,Best Picture,"Comedy, Drama, Family",Norman Taurog,3.3
False,Best Cinematography,"Action, Adventure, Thriller",Sam Mendes,42.4
False,Best Original Screenplay,"Comedy, Drama, Romance",Nora Ephron,30.7
False,Best Cinematography,"Fantasy, Horror, Mystery",Tim Burton,29.8
False,Best Actor,"Mystery, Thriller",Joseph L. Mankiewicz,11.0
False,Best Actor,"Mystery, Thriller",Joseph L. Mankiewicz,11.0
False,Best Director,"Mystery, Thriller",Joseph L. Mankiewicz,11.0
False,Best Actor,Drama,Billy Bob Thornton,13.7
True,Best Adapted Screenplay,Drama,Billy Bob Thornton,13.7
True,Best Cinematography,"Crime, Drama, Romance","Danny Boyle, Loveleen Tandan",30.7
True,Best Director,"Crime, Drama, Romance","Danny Boyle, Loveleen Tandan",30.7
True,Best Picture,"Crime, Drama, Romance","Danny Boyle, Loveleen Tandan",30.7
True,Best Adapted Screenplay,"Crime, Drama, Romance","Danny Boyle, Loveleen Tandan",30.7
False,Best Actress,"Comedy, Crime, Drama",Stuart Heisler,3.1
False,Best Picture,"Drama, Romance",Sidney Franklin,2.4
False,Best Cinematography,"Drama, Mystery, Romance",Scott Hicks,8.7
False,Best Supporting Actress,"Drama, Romance, War",Mark Sandrich,3.1
False,Best Cinematography,"Drama, Romance, War",Mark Sandrich,3.1
False,Best Original Screenplay,"Drama, Romance, War",Mark Sandrich,3.1
False,Best Supporting Actor,Drama,Vincente Minnelli,6.6
False,Best Actress,Drama,Vincente Minnelli,6.6
False,Best Supporting Actress,Drama,Vincente Minnelli,6.6
False,Best Actor,"Comedy, Music, Romance",Billy Wilder,29.1
False,Best Cinematography,"Comedy, Music, Romance",Billy Wilder,29.1
False,Best Director,"Comedy, Music, Romance",Billy Wilder,29.1
True,Best Cinematography,"Biography, Drama, Sport",Robert Wise,11.1
False,Best Actress,"Comedy, Drama, Romance",Nancy Meyers,23.6
False,Best Supporting Actor,"Drama, Adventure, Action",Paul Newman,6.6
False,Best Actor,"Drama, Romance",Jack Cardiff,2.2
False,Best Supporting Actress,"Drama, Romance",Jack Cardiff,2.2
True,Best Cinematography,"Drama, Romance",Jack Cardiff,2.2
False,Best Director,"Drama, Romance",Jack Cardiff,2.2
False,Best Picture,"Drama, Romance",Jack Cardiff,2.2
True,Best Actress,"Drama, Romance",Alan J. Pakula,12.3
False,Best Cinematography,"Drama, Romance",Alan J. Pakula,12.3
False,Best Adapted Screenplay,"Drama, Romance",Alan J. Pakula,12.3
False,Best Director,Drama,Herbert Brenon,1.1
False,Best Actress,"Drama, Film-Noir, Mystery",Anatole Litvak,11.0
False,Best Actor,"Drama, Music",Darius Marder,20.7
False,Best Supporting Actor,"Drama, Music",Darius Marder,20.7
False,Best Picture,"Drama, Music",Darius Marder,20.7
False,Best Original Screenplay,"Drama, Music",Darius Marder,20.7
False,Best Actor,"Drama, Family, Romance",Martin Ritt,7.0
False,Best Actress,"Drama, Family, Romance",Martin Ritt,7.0
False,Best Picture,"Drama, Family, Romance",Martin Ritt,7.0
False,Best Cinematography,"Musical, Romance, War",Joshua Logan,9.6
True,Best Supporting Actor,"Action, Adventure, Biography",Stanley Kubrick,42.0
True,Best Cinematography,"Action, Adventure, Biography",Stanley Kubrick,42.0
False,Best Director,"Action, Comedy, Family",Ted Wilde,6.5
False,Best Supporting Actor,"Drama, Film-Noir, Mystery",Alfred Hitchcock,18.5
False,Best Cinematography,"Drama, Film-Noir, Mystery",Alfred Hitchcock,18.5
False,Best Director,"Drama, Film-Noir, Mystery",Alfred Hitchcock,18.5
False,Best Picture,"Drama, Film-Noir, Mystery",Alfred Hitchcock,18.5
False,Best Actress,"Biography, Drama",Pablo Larraín,16.7
False,Best Original Screenplay,"Comedy, Fantasy, Romance",Ron Howard,21.7
False,Best Actress,"Drama, Romance",Elia Kazan,11.5
True,Best Original Screenplay,"Drama, Romance",Elia Kazan,11.5
False,Best Supporting Actor,"Biography, Crime, Drama",Tom McCarthy,20.0
False,Best Supporting Actress,"Biography, Crime, Drama",Tom McCarthy,20.0
False,Best Director,"Biography, Crime, Drama",Tom McCarthy,20.0
True,Best Picture,"Biography, Crime, Drama",Tom McCarthy,20.0
True,Best Original Screenplay,"Biography, Crime, Drama",Tom McCarthy,20.0
False,Best Cinematography,"Comedy, Musical, Romance",Henry Koster,1.2
False,Best Supporting Actress,"Comedy, Drama, Romance",Gregory La Cava,8.3
False,Best Director,"Comedy, Drama, Romance",Gregory La Cava,8.3
False,Best Picture,"Comedy, Drama, Romance",Gregory La Cava,8.3
True,Best Supporting Actor,"Adventure, Drama, Western",John Ford,23.6
False,Best Cinematography,"Adventure, Drama, Western",John Ford,23.6
False,Best Director,"Adventure, Drama, Western",John Ford,23.6
False,Best Picture,"Adventure, Drama, Western",John Ford,23.6
False,Best Cinematography,Western,William F. Claxton,1.5
True,Best Actor,"Comedy, Drama, War",Billy Wilder,13.4
False,Best Supporting Actor,"Comedy, Drama, War",Billy Wilder,13.4
False,Best Director,"Comedy, Drama, War",Billy Wilder,13.4
False,Best Actor,"Biography, Drama",Ramón Menéndez,14.7
False,Best Adapted Screenplay,"Adventure, Comedy, Drama",Rob Reiner,25.9
False,Best Cinematography,"Adventure, Comedy, Sci-Fi",Leonard Nimoy,21.6
False,Best Supporting Actor,"Sci-Fi, Adventure, Action",George Lucas,117.2
False,Best Director,"Sci-Fi, Adventure, Action",George Lucas,117.2
False,Best Picture,"Sci-Fi, Adventure, Action",George Lucas,117.2
False,Best Original Screenplay,"Sci-Fi, Adventure, Action",George Lucas,117.2
False,Best Supporting Actor,"Biography, Drama, Musical",Robert Wise,5.8
False,Best Cinematography,"Biography, Drama, Musical",Robert Wise,5.8
False,Best Actor,"Romance, Sci-Fi",John Carpenter,12.9
False,Best Actress,"Comedy, Drama, Romance",Alan J. Pakula,7.3
False,Best Supporting Actress,"Comedy, Drama, Romance",Alan J. Pakula,7.3
False,Best Picture,"Comedy, Drama, Romance",Henry King,1.7
False,Best Supporting Actress,"Comedy, Drama, Romance",Herbert Ross,21.8
False,Best Actress,"Drama, Romance",King Vidor,5.0
False,Best Supporting Actress,"Drama, Romance",King Vidor,5.0
False,Best Actor,"Biography, Drama",Danny Boyle,11.9
False,Best Supporting Actress,"Biography, Drama",Danny Boyle,11.9
True,Best Actress,Drama,"Richard Glatzer, Wash Westmoreland",14.9
False,Best Original Screenplay,"Biography, Drama, History",F. Gary Gray,36.1
False,Best Cinematography,"Crime, Drama, Film-Noir",Alfred Hitchcock,14.6
True,Best Actress,Drama,Frank Borzage,2.6
False,Best Cinematography,Drama,Frank Borzage,2.6
False,Best Supporting Actor,"Crime, Drama, Thriller",Jerry Schatzberg,7.4
False,Best Supporting Actor,"Film-Noir, Thriller",David Miller,6.3
False,Best Actress,"Film-Noir, Thriller",David Miller,6.3
False,Best Cinematography,"Film-Noir, Thriller",David Miller,6.3
False,Best Actress,"Drama, Mystery, Thriller",Joseph L. Mankiewicz,8.3
False,Best Actress,"Drama, Mystery, Thriller",Joseph L. Mankiewicz,8.3
False,Best Cinematography,"Drama, Romance",Allan Dwan,3.3
False,Best Actress,Drama,Peter Glenville,3.8
False,Best Supporting Actress,Drama,Peter Glenville,3.8
False,Best Cinematography,"Drama, Romance",Robert Mulligan,11.8
False,Best Actress,"Drama, Romance",Gilbert Cates,1.3
False,Best Supporting Actress,"Drama, Romance",Gilbert Cates,1.3
False,Best Cinematography,Comedy,H. Bruce Humberstone,2.7
False,Best Actor,"Drama, Romance, LGBTQ",John Schlesinger,8.6
False,Best Actress,"Drama, Romance, LGBTQ",John Schlesinger,8.6
False,Best Director,"Drama, Romance, LGBTQ",John Schlesinger,8.6
False,Best Cinematography,"Drama, War",Henry Hathaway,4.3
True,Best Actress,"Drama, Romance",F.W. Murnau,11.9
True,Best Cinematography,"Drama, Romance",F.W. Murnau,11.9
False,Best Actress,"Biography, Drama",Vincent J. Donehue,1.1
False,Best Actor,"Drama, Film-Noir",Billy Wilder,24.3
False,Best Supporting Actor,"Drama, Film-Noir",Billy Wilder,24.3
False,Best Actress,"Drama, Film-Noir",Billy Wilder,24.3
False,Best Supporting Actress,"Drama, Film-Noir",Billy Wilder,24.3
False,Best Cinematography,"Drama, Film-Noir",Billy Wilder,24.3
False,Best Director,"Drama, Film-Noir",Billy Wilder,24.3
False,Best Picture,"Drama, Film-Noir",Billy Wilder,24.3
True,Best Actress,"Drama, Film-Noir, Mystery",Alfred Hitchcock,10.3
False,Best Cinematography,"Drama, Horror, Romance",Archie Mayo,4.4
False,Best Actor,"Drama, Horror, Musical",Tim Burton,28.3
False,Best Actor,"Comedy, Drama, Music",Woody Allen,9.9
False,Best Supporting Actress,"Comedy, Drama, Music",Woody Allen,9.9
