IMDb_Rating,Popularity,Vote_Average,Category,Winner
8.05322449888263,17.85967349664789,7.65967349664789,4,1
7.387425848819335,13.387425848819335,7.04970339527734,0,1
7.786728534618073,20.386728534618072,7.486728534618073,2,1
7.743062708611818,35.74306270861182,7.557416944815757,0,1
7.012036041614632,9.769909895963421,6.6120360416146315,5,1
7.826710108165866,12.2,7.526710108165866,4,1
8.3,130.7,8.1,2,1
8.1,19.0,7.8,1,1
7.173082947487088,8.873082947487088,6.946165894974175,8,1
8.2,44.1,7.9,1,1
8.617280646667414,110.53331549200404,8.523456129333482,2,1
6.31099595015388,2.80733063343592,5.70733063343592,0,1
7.7468160851629415,24.84893869505431,7.848938695054314,5,1
6.733836764962885,2.0,6.46767352992577,5,1
7.4,7.295726257480106,6.704273742519894,4,1
7.7,11.587710969858062,7.2,4,1
7.401751599086206,8.096496801827588,7.003503198172412,8,1
7.275585270957762,9.451170541915525,6.8,5,1
6.866175438268342,14.716912280865829,6.433824561731659,0,1
8.2,40.1,8.1,7,1
8.046296127095241,18.007407745809516,7.792592254190484,1,1
8.2,47.7,7.9,7,1
6.561346888491079,5.7613468884910795,6.161346888491079,0,1
8.2,44.1,7.9,1,1
7.179878091490752,20.9,6.9,3,1
7.723649857464774,27.205912464366193,7.347299714929548,7,1
7.648051665113563,25.965367776742376,7.730735553484751,6,1
8.066605696601819,74.79935981431909,7.733119938106364,1,1
7.4,14.8,7.1,5,1
7.9,12.2,7.6,1,1
7.652213766427159,9.320356277378599,7.11592874452428,3,1
8.2,78.8,7.9,5,1
7.427244621447247,37.51354501970356,7.168188844638188,8,1
7.62671226649447,18.846575467011057,7.340068399741706,1,1
7.997334774943451,18.301332612528274,7.698667387471726,6,1
8.1,14.8,7.8,6,1
8.18190366094259,62.70047013518424,7.790951830471295,5,1
7.928868559553064,18.228868559553064,7.628868559553063,6,1
7.6218219263531495,18.932732889529724,7.32182192635315,2,1
7.995153494337514,58.07372088052071,7.795153494337515,8,1
8.1,57.34088548126653,7.970442740633264,4,1
6.985134966176142,11.007432516911928,6.407432516911929,6,1
7.612365530717603,15.687634469282397,7.256182765358801,1,1
6.7,11.890137564958845,6.5802751299176885,2,1
7.224421768191735,8.812210884095867,6.848843536383469,8,1
6.8,11.304841284970381,6.43171957167654,6,1
7.178659624675657,27.8082304378784,7.0393298123378285,5,1
8.687836125940864,109.2237899466129,8.537567225188173,2,1
7.140626145087944,9.821878435263832,6.559373854912057,6,1
8.69472239763832,142.6986982073327,8.329814931758879,0,1
7.767161877211492,20.065676245577016,7.5,0,1
6.384895625835428,1.973958250334171,5.558853876169599,0,1
8.251151375051176,136.89968959745536,7.912134555601044,0,1
7.743656107265154,25.78171946367423,7.8,6,1
7.7380419704232795,35.585874088730165,7.5,0,1
8.270900167009113,73.91939988866059,7.816050194843966,1,1
7.238594189994169,7.461405810005831,6.7,3,1
8.090862622300905,47.09974442265498,7.9,7,1
7.288883890550241,19.84444194527512,6.98888389055024,6,1
8.005866822818506,29.19559988288612,7.802933411409253,1,1
8.4,28.9,8.0,1,1
8.266311122971457,19.91684443851427,7.966311122971456,2,1
7.8,23.792772790684158,7.535742403105281,0,1
7.4,20.5,7.2,6,1
7.3000890618261485,17.950044530913072,7.1,7,1
7.183054534008105,7.02881816751013,6.591527267004053,4,1
6.390295711933199,2.256330703699392,5.890295711933199,1,1
7.884716736137258,14.3,7.554150208411772,5,1
7.065694606380587,3.9,6.757118257975735,8,1
7.237246742336083,17.81862337116804,7.0,7,1
8.178216331630653,17.743567336738693,8.056432663261306,2,1
7.7148991855970195,12.755302443208942,7.470201628805961,0,1
7.2053247594537915,22.142012860819314,7.389350481092416,0,1
7.5015721364808,9.073820897639399,6.8,5,1
7.847669547504116,12.252330452495885,7.547669547504116,1,1
8.1,18.0,7.8,6,1
7.6,9.8,7.0,0,1
7.625312428386417,9.774687571613583,7.0253124283864175,5,1
7.6,18.5,7.5,0,1
7.252123413248533,8.9,7.104246826497067,8,1
6.906563948709765,4.735521316236588,6.8065639487097656,4,1
7.7,10.7,7.3,0,1
7.710328571015988,38.3173714318721,7.130985713047963,8,1
8.285743945988967,19.885743945988967,8.0,2,1
8.322669984983348,130.57304808409324,8.118135987986676,4,1
7.66906138371373,18.761877232572537,7.403592075570596,6,1
7.6,10.6,7.3,5,1
7.8,14.3,7.3,5,1
7.547918322944359,13.70416335411128,7.44375496883308,0,1
7.580544167681469,13.63891166463706,7.54163250304441,5,1
7.266733678451371,12.283366839225685,6.916633160774315,4,1
7.2,8.961735175741298,6.938264824258702,6,1
8.095383055083643,62.22460680296004,7.747691527541821,5,1
8.2,33.4,7.9,0,1
8.007039412257802,18.535197061289004,7.614078824515602,4,1
8.1,22.9,7.853226021333904,0,1
6.65809320532628,11.8,6.31618641065256,0,1
7.6,11.0,7.4,4,1
7.6,10.3,7.371763578590863,4,1
7.260009479319584,7.2,7.080028437958753,0,1
8.20232747613374,29.786035143197548,7.902327476133743,3,1
7.364634803119133,8.882317401559567,7.129269606238264,8,1
7.556744312154835,23.052248104051614,7.361240520258058,8,1
7.998578123337733,40.36161132708608,8.049289061668867,0,1
8.529707896640295,56.16710999276688,8.371883158656118,4,1
7.3,6.819912438169609,7.0400437809151954,8,1
7.2,17.881541487046295,7.081541487046296,7,1
8.006694802454216,67.9791400652067,8.129527828922031,1,1
7.0380221774443505,12.441318548370432,6.858681451629568,2,1
7.018522844654741,7.718522844654741,6.7370456893094826,3,1
7.8,71.2,7.8,1,1
7.230189029921456,7.469810970078544,6.7,4,1
7.0,7.7,6.7,4,1
7.1,13.281574864350429,7.026299457401712,4,1
8.037350968303839,30.774701936607677,7.774701936607678,8,1
7.3,7.847350080584622,6.952649919415379,5,1
7.7,35.7,7.5,0,1
7.899483197031004,9.7,7.599741598515501,8,1
8.0,36.0,7.9,5,1
7.2,17.1,6.896964965933254,1,1
7.7625845723507405,18.940646143087683,7.462584572350741,0,1
7.7,23.1,7.6206256149619485,4,1
7.058642365369144,7.064660591342286,6.5,0,1
7.452432032848214,14.23009062286905,7.565045311434524,5,1
8.055690992355759,25.55569099235576,7.65569099235576,6,1
8.7,40.8,8.4,4,1
6.546011059949664,11.723005529974833,6.323005529974832,2,1
8.033008882618985,29.321681471031642,7.8330088826189845,4,1
8.0,18.5,7.6,4,1
7.4,14.8,7.1,8,1
7.6,10.6,7.3,0,1
9.029765147829446,168.45431422623977,8.529765147829446,2,1
7.168569867812246,6.401427400859184,7.068569867812246,0,1
7.880952997576845,18.180952997576846,7.580952997576844,2,1
7.146668772959918,20.9,6.9,2,1
8.1,19.744911190387086,7.970059206408608,1,1
7.18478896258266,12.24239448129133,6.95760551870867,4,1
8.5,109.9,8.5,2,1
7.452952883039603,21.0764764415198,7.3,7,1
8.013074037534894,22.9,7.626148075069789,0,1
7.805421606873364,6.378313572506546,7.252710803436682,8,1
7.5,14.4,7.260607430552798,0,1
6.9,6.117844596522777,6.635689193045554,4,1
7.03122717860488,7.73122717860488,6.7624543572097595,4,1
8.253950766314427,31.053950766314426,7.976975383157213,1,1
7.158762767096315,23.461855849355526,6.920618616451843,6,1
8.3,130.7,8.1,2,1
7.048623230470857,12.148623230470857,6.871558076177142,2,1
7.326403097204084,17.96320154860204,7.1,7,1
8.459081770124012,64.70647261742631,8.341545385891447,4,1
7.8,12.54253231805813,7.31417743935271,0,1
7.3,13.29018389839995,7.072545974599987,0,1
8.120885924931294,29.2,7.880590616620862,3,1
7.235168249017475,17.464831750982523,6.8,2,1
7.955728303322047,13.288543393355905,7.655728303322047,0,1
7.5,16.077104542711385,7.255420908542277,0,1
8.427548314860138,61.50303146346152,8.272451685139862,0,1
7.1,13.204746327529675,6.696835781646883,0,1
7.6,10.6,7.3,6,1
8.118129294288076,31.672517177152308,8.018129294288077,4,1
7.4,21.6,7.2,2,1
8.098831860173373,29.43138643362229,7.898831860173374,4,1
8.5,69.6,8.2,3,1
7.154524545489877,24.16357363646963,6.922737727255062,6,1
6.97946863417102,9.852979089447347,6.72053136582898,5,1
8.0,13.7,7.5,5,1
7.3,10.4,7.0,8,1
7.9598812085961015,18.259881208596102,7.659881208596102,6,1
7.44678243168192,10.57339121584096,7.11008682376144,4,1
7.4,17.3,7.0,7,1
8.1,29.0,8.0,2,1
7.467277019055799,10.723036025407733,7.111518012703867,4,1
7.033627377349716,9.500882132049147,6.666372622650284,6,1
7.0,7.7,6.7,3,1
7.5790205182871695,21.09300683942906,7.4860136788581135,7,1
8.179915888085917,94.2686224281642,8.079915888085917,0,1
7.627114743650019,20.73731153809989,7.4,0,1
7.714968394157395,32.37424959332274,7.414968394157396,5,1
6.76397361377931,14.768013193110345,6.53602638622069,0,1
7.961580432407808,67.83090713505422,8.1230829189154,5,1
7.86294240653589,35.86294240653589,7.717256542047853,5,1
8.366772596026653,62.47129237653716,8.047740109744746,0,1
6.789532224842699,4.9,6.194766112421349,4,1
7.4,7.3,6.7,4,1
7.954822291261603,51.59035541747679,7.691116718446202,4,1
7.699096098140852,9.402259754647872,7.100451950929574,3,1
8.4,28.9,8.0,4,1
6.36664304505278,2.4667847747361,5.8332860901055605,1,1
7.9,12.074142502015002,7.558047500671667,4,1
7.017753478821554,9.755616302946116,6.6177534788215535,5,1
7.996166573595481,13.592333147190962,7.603833426404519,0,1
7.7,51.33804794529076,7.69048801367731,4,1
7.875483781994085,14.3,7.526451345982254,5,1
7.6,18.9,7.3,2,1
7.822843355901561,22.604738926502602,7.6,0,1
8.030924354641524,78.25050415258495,7.815462177320763,5,1
7.835638711219783,18.464361288780218,7.617819355609891,6,1
7.400742007855646,18.399876332024057,7.400371003927823,0,1
8.1,57.2,7.9,1,1
7.707505450262278,27.201876362565567,7.315010900524557,6,1
7.527397889155597,43.33744327175311,7.484931926103731,7,1
8.0,29.2,7.8,3,1
6.52396580040353,11.723965800403528,6.335948700605294,0,1
7.3,13.0,6.9,4,1
7.510013177962913,30.406007906777745,7.210013177962912,1,1
7.378845932497827,8.978845932497826,7.147436045001449,8,1
7.7925600780845965,27.22314001952115,7.485120156169193,7,1
7.6,10.902537313574454,7.375634328393613,4,1
8.067155844361304,29.06568831127739,7.934311688722607,2,1
7.362828342248244,7.337171657751756,6.7,4,1
7.554228359859248,18.37429527335679,7.477114179929624,0,1
6.86362940351232,11.206049005853867,6.542419602341547,6,1
6.645874476813416,3.3864686192033537,6.3458744768134165,0,1
7.243394565063917,10.195756793670105,6.943394565063916,6,1
8.0,36.0,7.9,2,1
7.8,14.7,7.5,6,1
8.1,19.0,7.8,1,1
8.5,62.3,8.2,0,1
8.27726426999039,81.1179280997117,8.13179280997117,5,1
7.465832549810308,7.168334900379384,6.436669800758768,0,1
7.752363810204395,18.747636189795603,7.6,1,1
7.6,8.703896530576701,7.196103469423299,4,1
6.676094466780273,11.8,6.352188933560547,2,1
7.30194484935034,17.054862123375848,7.0,1,1
8.0,18.19517166493974,7.665057221646579,1,1
7.7,15.6,7.3,1,1
8.48271610573067,62.32880649044888,8.176954807640893,5,1
7.287333666172385,9.336668330861924,6.82533266765523,6,1
5.96176421135211,5.9,5.66176421135211,0,1
6.864117212972872,11.37862759567571,6.485489617297162,6,1
8.6,19.0,8.3,4,1
7.369972608651426,19.630027391348573,7.069972608651426,6,1
7.7,35.7,7.5,0,1
8.0,32.7,7.7,2,1
8.079435755485841,29.438307266457528,7.839717877742921,3,1
7.515893047503977,10.561919785627982,7.161919785627982,4,1
8.1,29.0,8.0,2,1
7.0,9.3,6.7,8,1
8.053248119255942,29.093503761488115,7.9064962385118855,2,1
7.8,18.1,7.5,2,1
8.3,130.7,8.1,2,1
7.042396498180448,10.394008754548882,6.657603501819552,6,1
7.5818735004074265,9.745620501222282,7.036252999185146,8,1
7.864505595569283,36.27098880886143,7.6967583933539245,2,1
8.31144691248806,130.63589729006685,8.109157529990448,0,1
7.584620885033196,9.815379114966804,7.2,3,1
8.044722886899262,13.177638556550368,7.767084330348894,0,1
7.504267711210542,8.117070844842164,7.4,1,1
8.842695857106916,124.65511485987446,8.5,2,1
6.706726925952375,2.0,6.413453851904749,4,1
8.1,18.0,7.8,6,1
7.352064555986215,6.9,7.052064555986215,6,1
7.7,23.1,7.66862723088059,4,1
7.639362905556662,9.2,7.1180887166699875,0,1
8.7,40.8,8.4,4,1
7.179652325458541,5.549130813646353,6.810173837270729,6,1
8.082933240514128,18.914666202570643,7.765866481028256,4,1
8.341234276061632,93.07486635714393,8.241234276061633,0,1
7.6,10.90472024723987,7.2094404944797414,4,1
7.882520076741557,24.969919693033773,7.812600383707784,0,1
7.366738622832992,13.533477245665985,7.166738622832992,8,1
8.539119044437362,56.05829048446286,8.339119044437362,1,1
7.3043531953903855,17.060882988475964,7.0,7,1
8.148167733545975,32.8975569780613,7.848167733545975,2,1
8.3,130.7,8.1,2,1
7.20799653943593,7.99200346056407,6.80799653943593,8,1
7.510689452188677,9.844655273905662,6.888361815235847,6,1
6.78779649478756,1.473221031274637,6.8389824739378025,0,1
7.7188581501123545,63.40285462471912,7.4,7,1
6.7,2.006355082611634,6.374579669553465,0,1
8.1,57.274336884441176,7.937168442220587,4,1
8.5,69.6,8.2,3,1
7.085144863755127,11.510869182530758,6.655434591265379,6,1
6.7,11.899966749387952,6.5999334987759015,0,1
7.7,11.694693657116023,7.2,4,1
7.158978734462854,6.91923405084714,6.658978734462854,4,1
7.954080712342188,51.154080712342186,7.8,1,1
7.461353915884086,23.061353915884087,7.2227078317681705,7,1
8.412888218135777,69.33866465440732,8.156444109067888,2,1
7.319178245559186,21.923287017763258,7.2,2,1
7.221175535066548,12.763526605199642,6.742351070133096,4,1
7.6,9.8,7.0,0,1
7.173723936696841,17.975425354434385,7.0,7,1
7.876100449718482,62.629246627111385,7.514150674577724,0,1
7.559471009647368,8.248677524118419,7.340528990352633,8,1
8.013932564498216,12.086067435501784,7.713932564498215,4,1
7.3,10.417066475855,7.0,4,1
7.0,7.7,6.7,3,1
8.0,43.6,7.8,1,1
7.5,7.9530774818376395,7.253077481837639,8,1
8.03555327757025,43.688883193925626,7.817776638785125,1,1
8.3,31.1,8.0,1,1
7.738194832571281,20.276389665142563,7.5,2,1
7.3,22.0,7.2,1,1
7.562663237092032,15.922889460484662,7.508442158061355,1,1
7.7,24.5,7.4,8,1
7.311678948085745,7.18959868510718,6.655839474042872,4,1
7.647874221301312,25.96524948086754,7.730498961735082,6,1
7.665572367256166,10.665572367256164,7.3,0,1
7.79119046885036,20.15440476557482,7.5759920573752995,2,1
7.7275682530323335,35.89297777122634,7.527568253032333,5,1
7.662371909871837,10.3,7.4623719098718375,6,1
8.06431858617668,53.63823403052376,7.86431858617668,4,1
7.576739363702401,27.888668215834798,7.7729621023140005,2,1
7.629152751911045,11.7,7.164576375955522,4,1
7.8,12.247449537803137,7.5,1,1
7.840817423267431,51.09265393861394,7.748163484653486,1,1
7.635377429028771,18.829245141942458,7.353066143543156,1,1
7.616123628100689,12.5,7.361292123966437,0,1
7.00723554490353,9.30723554490353,6.70723554490353,3,1
7.974006180400459,70.8022715876561,7.899432103085976,1,1
8.226760747255897,78.67957663734846,7.940141120883847,5,1
7.3162838756752135,8.058141937837606,6.916283875675213,8,1
7.562898679241956,23.44193245282797,7.520966226413985,0,1
8.365718583823977,40.591074114889985,8.23285929191199,7,1
8.3,130.7,8.1,2,1
7.0,6.856908454452403,6.5,4,1
7.4,14.8,7.1,8,1
8.338249802544263,62.10589976305312,8.038249802544263,0,1
8.6,19.0,8.3,1,1
8.2,44.1,7.9,4,1
6.640343116667411,2.059656883332589,6.300571861112353,1,1
7.3,7.806461667984409,6.993538332015591,8,1
8.3,19.9,8.0,2,1
7.225718286469972,7.862859143234986,6.9,2,1
6.879755340996294,12.493659545338275,6.779755340996294,2,1
7.170781975307498,28.006172962961248,7.212345925922495,2,1
7.650066616502138,10.849800150493586,7.349933383497862,4,1
8.2,40.1,8.1,7,1
7.885076222204983,14.3,7.555228666614947,5,1
7.849120094925021,16.47456004746251,7.561840071193765,1,1
7.4135339607859585,8.98120376471575,7.2,8,1
8.6,73.7,8.2,1,1
7.6910263887465815,28.46068425916439,7.534828935208903,1,1
7.3,6.95679422160412,7.037862814402747,8,1
7.945632524473894,20.077183737763054,7.684224393355421,2,1
7.257869569494083,10.414043476835305,6.9578695694940835,6,1
7.660760627847153,8.560760627847152,7.278478744305695,1,1
8.1,57.2,7.9,0,1
7.8133145004178095,25.31331450041781,7.4,0,1
6.840859811863015,7.010214952965754,6.5,0,1
7.5,29.0,7.3,5,1
6.994283114141326,6.759981798989283,6.505716885858674,4,1
8.242665038490898,33.023553384654534,7.942665038490898,4,1
7.1847166281123895,9.022925057831415,6.88471662811239,8,1
7.7,11.616189685819585,7.2,4,1
7.313936223032435,6.465159442418912,7.2,8,1
6.526529216400393,8.84816494031953,6.225305843280078,0,1
7.8,14.7,7.5,6,1
7.78251321959287,20.034973560814258,7.5,2,1
7.299090420692196,17.047726051730493,7.0,1,1
7.638634890984831,20.66819065409101,7.4,0,1
7.8,18.280049772967903,7.545012443241975,2,1
7.8,12.8,7.4,0,1
7.8,71.2,7.8,1,1
6.454938034327024,5.7,6.1,4,1
7.33526216786317,5.51175405595439,6.8,0,1
9.0,108.57562065957823,8.6,2,1
7.302344945799973,21.001172472899988,7.3,6,1
7.567018073766914,7.877309234977448,6.888654617488724,8,1
7.8,12.78565075388177,7.39521691796059,0,1
7.596197815176255,13.607604369647492,7.588593445528764,5,1
7.076137822755449,4.9,6.503034194014528,4,1
7.8,67.62951776710183,7.836385786318528,7,1
8.7,40.8,8.4,4,1
7.5,11.163220520371683,7.18946324660472,0,1
7.20711417340711,17.9,7.096442913296444,7,1
7.447426213165726,5.549142071055242,6.8,8,1
7.761240476851723,12.8,7.438759523148277,0,1
9.107610612665809,171.9962828762943,8.607610612665809,2,1
7.203364636451891,8.80336463645189,6.801682318225945,8,1
7.297074995767066,9.5,6.802925004232933,3,1
6.4,8.98846307793464,6.188463077934639,0,1
8.221615732323233,79.36200904040405,7.943231464646465,5,1
7.235484136025689,23.4,7.006452408077068,6,1
8.182426186052554,22.9,8.023639279078832,2,1
7.4,21.6,7.2,2,1
7.6,9.698320673842904,7.166106891280968,0,1
7.12061384975548,17.57938615024452,6.813742566503653,3,1
7.1,43.1,7.2,3,1
7.275214700962219,4.916523532691854,7.083476467308146,4,1
7.842671206713244,21.14853424134265,7.694136965370595,0,1
8.089890082400624,30.879780164801247,7.8797801648012475,1,1
7.8435030150872125,18.412993969825575,7.621751507543606,1,1
7.222784241754311,12.768352725262933,6.745568483508622,4,1
7.497599084959879,9.485594509759276,7.2,8,1
8.133470079609285,29.466940159218574,7.933470079609285,4,1
7.798957230060259,20.00208553987948,7.5,0,1
8.274458651531479,33.17662404540557,7.974458651531478,2,1
8.43035664995996,129.97000276022422,8.204285319967966,1,1
8.1,31.551521985599898,7.993074569371414,7,1
7.195982651807593,8.991965303615185,6.895982651807593,5,1
8.0,43.6,7.8,1,1
6.4,8.85209270131406,6.020837080525624,6,1
7.5644431006889254,11.7,7.132221550344463,0,1
8.0,29.2,7.8,3,1
9.0,110.23451249457796,8.6,2,1
8.1,29.0,8.0,3,1
8.0,32.7,7.7,4,1
6.984059436243881,7.968118872487763,6.5,3,1
7.2,8.904153628366842,6.852076814183421,8,1
7.876700054620983,12.953400109241967,7.515050081931475,0,1
6.431327687394762,5.5746892504209535,6.1,0,1
7.8,12.51312068776399,7.304373562587997,0,1
9.0,167.1,8.5,2,1
7.92044052729469,19.119706315136874,7.62044052729469,4,1
7.738004679596922,23.08099766020154,7.628503509697691,0,1
8.1,57.57440426603521,8.087202133017605,4,1
7.344990805954184,21.269944835725106,7.255009194045815,6,1
7.1,11.416595839588954,6.761134720137015,8,1
7.4,21.6,7.2,2,1
8.927379130751412,118.19180693214138,8.527379130751411,2,1
6.7143364934302845,11.907168246715143,6.592831753284857,0,1
8.162008862206822,94.40113441966952,8.062008862206822,0,1
7.401580864528046,9.001580864528046,6.9007904322640226,8,1
8.00254297799738,43.60635744499345,7.801271488998689,2,1
7.2,8.999241540048947,6.900758459951053,6,1
7.6,10.6,7.3,2,1
6.6,11.8,6.2,0,1
6.987926865999784,9.8,6.624146268000432,5,1
6.648313675941637,11.848313675941636,6.522470513912454,0,1
6.936795026245174,13.445598342081725,6.445598342081725,6,1
7.009178770881053,9.94557169450807,6.94557169450807,5,1
7.3,5.032638022872237,7.033680988563881,4,1
8.1,27.3,8.1,2,1
6.750361618804201,11.8503616188042,6.4251808094021,0,1
7.7557813225511065,20.13265603234668,7.455781322551108,0,1
6.8819405401824705,4.2902972990876505,6.536118919635061,8,1
8.1,22.9,7.894614179300198,2,1
7.471976066991607,9.703982050243706,7.103982050243705,3,1
8.12595620077402,40.14936253281732,8.07531873359134,1,1
8.353866259660405,69.16159877898122,8.126933129830203,2,1
8.7,40.8,8.4,4,1
8.136026411634628,61.86323169396155,7.836026411634628,0,1
8.0,13.7,7.5,4,1
7.331470198388413,17.588821190330474,6.894410595165238,7,1
8.0,29.2,7.8,3,1
8.403487025787301,61.23835728366031,8.2965129742127,0,1
8.051160586993506,18.75580293496753,7.702321173987012,4,1
8.2,33.4,7.9,5,1
6.502715090810065,2.2315232727932908,5.934238363603355,1,1
7.241341644929526,17.224024934788577,6.8,1,1
7.675818501107654,8.575818501107653,7.248362997784692,1,1
8.328288106961695,40.279603349746374,8.176972864177017,2,1
7.577611898932534,15.055223797865068,7.4611940505337335,1,1
9.0,112.6,8.6,2,1
7.53937225136493,10.53937225136493,7.284843062841232,5,1
6.481248615870888,2.1656298444518898,5.609375692064555,1,1
7.757717278328755,20.08456544334249,7.5,2,1
8.063141532453422,11.987713844151141,7.763141532453421,1,1
7.313239897549046,8.056619948774523,6.913239897549046,8,1
7.783915182604225,22.148254452187324,7.683915182604226,0,1
7.3,7.0674126975446905,7.111608465029794,6,1
7.9,11.956474334940287,7.518824778313429,4,1
7.5,7.951657587697414,7.251657587697414,0,1
7.6,10.6,7.3,0,1
8.5,64.8,8.4,7,1
7.038790773453555,9.3,6.719395386726777,8,1
6.663944945782582,14.89614681124645,6.5759632971883875,5,1
8.002731906166593,49.21238871938945,7.965756031277802,4,1
8.131092893000755,44.37562842799698,7.762185786001511,2,1
8.2,47.7,7.9,4,1
8.4,28.9,8.0,4,1
6.645991296136453,7.154008703863547,6.422995648068226,0,1
8.0,18.37515364395197,7.6312115890120085,1,1
7.362474009555734,8.9,7.2,8,1
7.207739133468608,20.9,6.9,6,1
7.0,9.352415917072618,6.7,8,1
8.0,43.85441433733923,7.8,2,1
7.951989194084655,18.5,7.567992796056436,6,1
8.0,43.6,7.8,7,1
7.4,21.00661896855748,7.298896838573754,6,1
8.1,14.8,7.8,6,1
6.927602917033301,3.4447941659333967,6.148264721977799,8,1
8.035675764571028,42.27135152914206,7.771351529142057,2,1
8.124373534210854,17.926879397367436,7.873120602632564,3,1
7.047408888550987,9.752591111449012,6.631605925700658,5,1
8.0,13.652968094589822,7.547031905410178,5,1
8.0,43.6,7.8,2,1
6.4748284341468345,9.3,6.262357028455695,6,1
8.377075176609473,69.23122552982842,8.138537588304736,5,1
7.271326964017644,14.493009553973536,6.906990446026464,8,1
7.521960022385272,10.990199888073636,7.2219600223852725,0,1
7.9913954511543945,21.134837270692636,7.791395451154395,2,1
7.672435420168153,23.168911449579618,7.686217710084077,4,1
7.833695799549951,25.165216801800195,7.568478997749755,5,1
6.900187988352491,6.101315918467437,6.599812011647509,0,1
7.471349033722932,25.7464882247078,7.471349033722932,8,1
8.2,78.8,7.9,5,1
7.449934464643539,23.4,7.399868929287077,8,1
7.6,18.9,7.3,6,1
6.36123264052496,2.9836979215748816,5.577534718950079,4,1
8.1,19.040232712468658,7.840232712468656,0,1
7.274852494122047,20.9,6.9,4,1
7.397978057500235,20.997978057500234,7.09595611500047,6,1
8.027659523438771,27.444680953122457,7.738297617193856,5,1
7.6,11.0,7.4,4,1
7.877456124453631,12.2,7.57745612445363,1,1
7.4,20.5,7.229705655902133,0,1
8.08415881185944,19.010560792093706,7.784158811859442,4,1
8.1,27.3,8.1,5,1
7.6400631034337065,10.460252413734827,7.3,4,1
6.960214564405248,8.159141742379008,6.420429128810496,5,1
8.19541343774639,32.01605296788763,8.090826875492782,4,1
7.303367598731245,20.96778919957708,7.171156798308326,6,1
6.381754674475423,1.9727018697901693,5.554456544265592,1,1
7.785100026385075,20.029799947229847,7.5,0,1
8.235042786839141,165.9177933978423,8.082750611003169,1,1
8.123777562644102,40.15081495823726,8.074592520881367,4,1
8.29639383808923,31.10901540477693,8.0,1,1
6.716063202057436,8.325905196913846,6.0,5,1
7.752460799700166,13.865026133533224,7.417486933233389,5,1
7.295940684616269,9.043911026924404,7.0,6,1
8.313268701927914,93.28181160573344,8.213268701927914,0,1
8.1,27.3,8.1,7,1
7.326449439351246,13.105797757404986,6.952898878702492,0,1
8.1,22.9,7.823585759914368,0,1
7.448568800749218,36.58000919737774,7.311426600561914,8,1
7.8,14.7,7.5,6,1
7.7404100747458555,12.339726616836098,7.480136691581952,0,1
8.2,44.1,7.9,2,1
7.4,7.046723166008462,6.953276833991538,6,1
7.310166946852434,16.210166946852436,7.340111297901623,0,1
7.6,8.517348007426596,7.382651992573405,1,1
8.236244673552976,79.88734020658931,8.008734020658931,5,1
7.299233276822644,8.950383361588678,7.048849915233966,8,1
7.7465242599286075,12.746524259928607,7.4,0,1
7.731408872895014,12.8,7.468591127104986,0,1
6.39911264318213,3.101774713635739,5.504436784089348,0,1
7.548331752645223,15.925278041225797,7.498887835096815,0,1
6.882009529320072,2.052002722662878,6.452002722662878,5,1
7.209937449413882,17.804968724706942,7.0,7,1
7.92029363675749,13.35941272648502,7.62029363675749,0,1
7.756554996492144,20.313109992984288,7.5,2,1
7.5,14.889823357516942,7.4979646715033885,8,1
7.833058822194035,19.166941177805963,7.533058822194035,0,1
7.859949608111096,18.1,7.559949608111096,1,1
7.44141898540281,7.21716202919438,6.534324058388761,0,1
7.6,9.8,7.117295818437741,0,1
7.930232937247993,18.230232937247994,7.6302329372479925,6,1
7.814076615424863,18.471846769150275,7.607038307712431,2,1
7.765225418044599,15.834774581955402,7.621741806014866,1,1
7.388772779316758,8.905613610341621,7.183159168975137,8,1
7.285272801987571,17.35581840596271,6.8,1,1
7.945108265985147,42.09021653197029,7.5902165319702934,2,1
7.1,11.486925750579088,6.737691416473638,6,1
8.353826718638762,29.038519844083712,8.0,2,1
8.103818799849385,75.19009739841856,7.8633657994728505,0,1
7.1870360798510715,22.169445880223392,7.425927840297857,6,1
7.281205988264759,10.5,6.981205988264759,6,1
7.858796198467195,18.1,7.558796198467195,2,1
7.363117064595671,14.189351193787012,7.06311706459567,8,1
7.9,11.914952608334882,7.504984202778294,4,1
7.7096086669739625,12.771173999078114,7.480782666052075,0,1
6.945634115205038,7.672817057602519,6.663756076803359,0,1
7.8681278380580615,30.7,7.634063919029031,0,1
7.2021087611440855,19.798594159237275,6.90351460190681,6,1
7.488543949784475,21.088543949784476,7.277087899568951,6,1
6.967567110680547,4.132432889319453,6.5900894809073955,8,1
7.573730118371018,20.847460236742037,7.386865059185509,0,1
9.2,176.2,8.7,2,1
6.907737694191221,6.1386884709561045,6.576786917426337,0,1
8.0527939565803,18.0472060434197,7.7527939565803,1,1
6.30402078792965,3.29597921207035,5.998659737356784,0,1
8.3,22.9,8.2,1,1
7.4,9.2,7.0,0,1
6.49637123773865,5.7,6.1,4,1
7.672428014690444,10.589712058761778,7.3,4,1
8.1,22.9,7.9,6,1
8.614850641040642,81.64257467947968,8.436137980780481,5,1
8.587417326390556,55.932714951384554,8.387417326390556,4,1
7.537120709389,20.911362128167,7.5,7,1
7.1,13.257111312113896,6.928445248455584,0,1
8.2,78.8,7.9,5,1
7.6,10.6,7.3,0,1
