Winner,Category,Genres,Director,Vote_Count,Popularity
False,1,203,316,25627,165.436
False,8,203,316,25627,165.436
True,3,203,316,25627,165.436
True,4,203,316,25627,165.436
True,6,203,316,25627,165.436
False,7,106,8,211,7.786
True,3,238,21,1514,20.535
True,1,203,511,27,4.184
True,0,134,621,2631,29.384
False,8,134,621,2631,29.384
False,3,134,621,2631,29.384
False,4,134,621,2631,29.384
False,6,134,621,2631,29.384
False,1,149,497,197,7.42
False,3,212,266,14,2.146
False,1,80,87,30,4.726
False,8,80,87,30,4.726
False,0,39,727,216,10.236
False,7,39,727,216,10.236
False,8,39,727,216,10.236
False,8,39,727,216,10.236
False,8,39,727,216,10.236
True,4,39,727,216,10.236
True,6,39,727,216,10.236
False,5,88,221,16,2.156
False,1,192,413,326,12.168
False,0,102,700,1758,19.344
False,8,102,700,1758,19.344
True,8,102,700,1758,19.344
False,3,102,700,1758,19.344
False,4,102,700,1758,19.344
False,6,102,700,1758,19.344
False,5,102,700,1758,19.344
False,6,21,393,9505,183.215
False,2,21,393,9505,183.215
False,6,121,469,292,9.963
True,7,35,401,187,7.98
False,7,113,529,122,9.439
False,5,71,505,146,7.334
False,3,23,599,540,12.84
False,8,191,108,22,3.151
False,7,102,732,23,4.143
False,5,67,371,18567,136.657
False,6,67,433,14789,94.055
False,2,67,433,14789,94.055
False,6,3,742,16,1.235
True,7,142,694,2171,18.628
True,4,142,694,2171,18.628
False,6,142,694,2171,18.628
True,2,142,694,2171,18.628
True,0,142,43,5990,38.926
False,7,142,43,5990,38.926
False,2,149,141,9707,33.6
False,1,36,175,472,10.487
False,1,90,231,35,3.438
False,3,90,231,35,3.438
False,7,149,467,15,2.046
False,4,95,649,2278,29.161
False,6,95,649,2278,29.161
False,5,95,649,2278,29.161
False,0,95,76,7,1.99
False,7,18,62,6255,45.652
True,0,55,275,782,16.259
False,0,225,192,5285,23.289
False,8,225,192,5285,23.289
False,3,225,192,5285,23.289
False,4,225,192,5285,23.289
False,6,225,192,5285,23.289
False,2,225,192,5285,23.289
False,0,74,328,1577,11.654
False,7,71,203,389,14.409
False,1,95,226,45,3.192
False,0,223,276,144,9.702
True,7,223,276,144,9.702
False,6,223,276,144,9.702
False,8,203,92,23,3.057
False,7,149,80,7,0.997
True,4,40,440,22,2.08
False,1,149,336,939,8.297
False,5,102,681,244,10.968
False,3,203,627,39,3.66
False,5,99,606,10,2.401
True,1,223,741,536,9.462
False,0,149,735,74,4.49
False,3,81,37,4132,26.562
False,0,149,370,94,8.05
False,1,210,3,1551,56.294
False,0,225,121,4463,33.411
True,7,225,121,4463,33.411
False,3,225,121,4463,33.411
True,4,225,121,4463,33.411
True,6,225,121,4463,33.411
False,5,225,121,4463,33.411
False,4,23,545,1492,20.175
False,6,67,555,20384,93.3
False,5,67,555,20384,93.3
False,0,102,326,3657,20.442
False,8,102,326,3657,20.442
False,8,102,326,3657,20.442
False,4,102,326,3657,20.442
False,6,102,326,3657,20.442
False,2,102,326,3657,20.442
False,1,203,752,5,0.808
False,0,102,636,145,5.638
False,1,134,505,362,9.731
False,4,134,505,362,9.731
False,5,134,505,362,9.731
False,0,71,2,3355,13.559
False,7,71,2,3355,13.559
False,8,71,2,3355,13.559
False,4,71,2,3355,13.559
False,6,71,2,3355,13.559
False,5,71,2,3355,13.559
True,8,102,764,3741,18.944
False,7,118,74,415,6.876
False,1,118,74,415,6.876
False,8,118,74,415,6.876
False,2,118,74,415,6.876
False,5,149,198,687,11.354
False,6,87,307,23,1.235
False,0,76,186,215,10.495
True,7,76,186,215,10.495
False,3,125,245,53,5.4
False,1,95,553,1734,12.668
False,8,223,699,67,6.685
False,0,95,56,947,16.888
False,2,95,56,947,16.888
False,1,246,714,536,14.383
False,7,30,363,24,4.08
False,4,30,363,24,4.08
False,5,30,363,24,4.08
False,0,77,321,2894,35.415
True,1,77,321,2894,35.415
True,0,134,533,2060,20.57
False,5,68,33,18955,84.364
False,3,178,419,239,16.14
False,4,178,419,239,16.14
False,3,54,695,3422,23.585
False,6,54,695,3422,23.585
False,3,27,353,1912,24.756
False,5,27,353,1912,24.756
False,7,28,226,4605,59.791
True,0,218,283,43,3.867
False,8,218,283,43,3.867
False,3,212,482,151,12.562
False,4,203,208,11,1.523
True,7,139,628,1892,18.88
True,8,139,628,1892,18.88
True,3,139,628,1892,18.88
True,4,139,628,1892,18.88
True,6,139,628,1892,18.88
True,8,139,695,1577,18.027
False,3,139,695,1577,18.027
False,4,139,695,1577,18.027
False,6,139,695,1577,18.027
False,1,152,520,409,11.806
False,7,186,612,1060,17.447
False,1,186,612,1060,17.447
False,3,186,612,1060,17.447
False,5,131,606,1,0.938
False,7,149,428,3978,21.086
False,0,77,86,323,10.633
False,1,77,86,323,10.633
False,5,102,611,4142,34.3
False,0,235,745,5,0.776
False,3,32,650,181,7.469
True,7,188,136,15342,91.917
False,6,188,136,15342,91.917
False,2,188,136,15342,91.917
False,1,149,180,5,1.614
True,3,203,744,22,2.039
False,3,67,631,5744,38.124
False,8,99,729,17,3.168
False,0,149,508,834,18.296
False,7,149,508,834,18.296
True,1,149,508,834,18.296
True,8,149,508,834,18.296
True,3,149,508,834,18.296
False,4,149,508,834,18.296
False,6,149,508,834,18.296
False,1,227,384,1608,675.246
False,8,227,384,1608,675.246
False,6,227,384,1608,675.246
False,1,34,334,2495,14.597
False,8,34,334,2495,14.597
False,8,142,154,1660,24.16
False,0,203,231,10,2.988
False,1,203,231,10,2.988
False,5,149,292,1651,17.489
False,0,76,276,23,3.073
True,3,76,276,23,3.073
False,4,76,276,23,3.073
False,6,76,276,23,3.073
True,5,76,276,23,3.073
False,5,30,275,11,1.877
True,6,212,755,279,7.865
False,3,203,267,3,1.286
False,7,140,161,1783,18.106
False,1,140,161,1783,18.106
False,6,140,161,1783,18.106
False,2,140,161,1783,18.106
False,1,77,745,15,2.873
False,8,77,745,15,2.873
True,3,148,730,16,1.716
False,0,210,569,1701,19.852
False,3,210,569,1701,19.852
False,4,210,569,1701,19.852
False,6,210,569,1701,19.852
True,5,210,569,1701,19.852
False,0,140,72,1432,17.546
False,8,140,72,1432,17.546
False,4,140,72,1432,17.546
False,6,140,72,1432,17.546
False,4,218,284,457,20.063
False,1,102,245,147,7.792
True,5,102,245,147,7.792
True,1,241,413,111,13.517
False,3,241,413,111,13.517
False,4,241,413,111,13.517
False,6,149,662,595,19.704
True,2,149,662,595,19.704
False,2,95,134,598,14.971
False,1,102,508,962,15.978
False,8,102,508,962,15.978
False,8,102,508,962,15.978
False,4,102,508,962,15.978
False,6,102,508,962,15.978
False,7,125,173,229,7.947
True,8,125,173,229,7.947
False,0,203,762,271,15.843
False,8,203,762,271,15.843
True,3,203,762,271,15.843
False,4,203,762,271,15.843
False,6,203,762,271,15.843
False,3,1,430,854,24.238
False,5,149,19,1532,38.25
True,0,75,491,206,8.923
False,7,75,491,206,8.923
False,4,75,491,206,8.923
False,8,193,54,236,8.015
False,1,149,415,305,9.756
False,5,149,415,305,9.756
False,8,102,206,405,11.872
False,3,102,206,405,11.872
True,4,102,206,405,11.872
True,6,102,206,405,11.872
False,8,88,0,41,3.532
False,2,114,478,3145,23.231
False,4,247,128,541,11.138
False,6,247,128,541,11.138
False,3,88,764,864,7.485
False,1,177,410,4544,26.245
False,6,177,410,4544,26.245
False,5,177,410,4544,26.245
False,0,149,488,346,18.537
True,8,149,488,346,18.537
True,3,149,488,346,18.537
False,4,149,488,346,18.537
False,6,149,488,346,18.537
