Popularity,Vote_Average,IMDb_Rating,Genres,Director
115.96040780399471,8.578036550300688,8.956073100601376,76,116
4.99526714666022,6.533435013310769,6.89526714666022,136,276
18.34926195564383,7.550246014785389,7.7507380443561695,149,488
27.459063978188542,7.702340054528642,8.020468010905729,76,59
10.477339090977555,7.3,7.6,212,218
29.03722717955067,7.96277282044933,8.081386410224665,149,56
21.6,7.2,7.4,212,42
12.4,6.9,7.356509060485981,203,282
10.362122742763257,7.3,7.6,212,218
6.0,7.207115828517344,7.5284633140693735,204,510
19.0,8.3,8.6,142,386
10.9,7.2,7.6,149,468
32.305536350369465,7.354844306573284,7.654844306573284,76,722
14.636235171273194,6.436235171273193,6.7,121,740
1.886527148604751,6.267615006705543,6.605439290503959,175,404
44.1,7.9,8.2,212,733
7.833219103311561,7.066438206623121,7.366438206623121,203,762
14.391914582757861,7.008085417242138,7.33872361149476,95,320
30.94577543682962,7.922887718414811,8.145775436829622,142,350
22.727325343432977,7.730930137373191,7.961860274746382,73,385
17.95452147755997,7.160638029920039,7.4909570448800595,203,622
95.14076740901311,7.962058458241472,8.062058458241472,99,136
18.2,7.6,7.9,149,488
10.9,7.2,7.6,149,429
12.4,6.9,7.2275684556313085,203,180
23.09248578192022,7.696242890960109,7.711271327119673,76,65
28.161639959633273,7.52327991926655,7.274426639755516,140,508
81.70621870020635,8.176554675051586,8.3,203,192
69.6,8.2,8.5,142,579
12.35834341715177,6.9,7.183313165696458,102,651
29.390995927565765,7.895497963782883,8.095497963782883,149,56
57.33658605000243,7.883609673999708,8.083609673999709,3,762
15.5919234488917,7.302692183702766,7.7,102,364
13.309549867500131,7.054774933750066,7.3,78,745
18.269580128036374,7.669580128036372,7.969580128036372,149,488
21.1,7.530394251225503,7.691182753676508,89,504
29.2,7.8,8.0,149,56
108.1,8.6,9.0,218,203
17.691737917635198,6.9458689588175995,7.2270655205912,156,96
13.4,6.4,6.793369099959857,9,644
25.95514130334299,7.710282606685982,7.632711955014487,223,134
13.265218876721368,7.066304719180342,7.3,188,640
19.074189632695873,7.874189632695872,8.1,125,206
6.969685075818105,6.5,6.830314924181895,160,240
7.869051678805444,7.342262919701361,7.5,203,205
20.739413818871917,7.439413818871914,7.469706909435957,149,431
5.834940973195394,6.369881946390787,6.70241145979309,102,510
7.1,6.5,7.142524266619703,203,673
45.619864640193235,7.818322053349436,7.673288213397745,79,641
32.772645587102645,7.7544841903269806,8.054484190326981,76,722
9.125811798368446,7.448376403263106,7.8483764032631065,203,186
19.170582059024746,7.509805980325085,7.7803880393498295,139,628
19.9,8.0,8.3,223,440
3.904542479171257,6.289400881933733,6.681830083314971,76,329
31.6,8.0,8.1,217,121
12.078639040205584,7.721360959794415,8.021360959794416,168,72
42.23625513359785,7.736255133597855,8.018127566798928,76,692
8.533898574575268,7.366101425424732,7.6,75,435
4.9,6.292154418368288,6.9843088367365755,149,180
7.991100608179227,7.291100608179227,7.5,203,740
19.38720375145822,7.258135834305478,7.429067917152739,210,184
128.36849965120297,8.433071478399576,8.71633934799947,76,116
8.6,7.221936828257444,7.678063171742556,149,491
21.1,7.4248681658457665,7.666490887794356,196,21
6.880888714279038,7.009555642860481,7.3,225,287
14.891515540358622,7.5,7.512726689462068,149,364
35.55306522751109,7.426532613755547,7.626532613755547,95,13
17.860155387929982,7.060155387929982,7.2,203,290
5.570344008779407,6.8,7.229655991220593,149,180
2.5286544984427453,6.214327249221372,6.7,203,744
75.69391109329605,8.03130369776535,8.151801056504386,223,695
6.8307547892199425,6.5,7.0,160,683
14.748614553579323,7.305541785682707,7.605541785682707,95,764
12.547332833322683,6.801778111118211,7.301778111118211,78,651
44.1,7.9,8.2,212,733
19.0,7.8,8.1,125,206
18.1,7.665501263974645,7.9655012639746445,149,186
63.68804656733675,8.027488443718674,8.00916281457289,95,91
58.985816589337496,7.685702009279501,7.885702009279501,3,762
20.892343228762623,7.5,7.546171614381311,149,431
47.61309397320623,7.9,8.184198904219315,79,641
43.80837862817599,7.8,8.0,55,416
21.891592424662328,7.2,7.327101893834418,212,42
7.072338180757469,6.913830909621266,7.3861690903787345,149,163
4.7,6.772592841065781,7.162964205328905,149,565
9.2,7.0,7.4,102,276
5.060951879408702,6.978096241182597,7.078096241182597,77,268
21.1,7.496397414326533,7.761863219102045,196,21
15.799316863719048,7.499316863719047,7.7,149,364
15.6,7.3,7.7,102,364
6.185653722374793,6.771307444749585,6.9,102,329
14.729883013840974,7.380467944636104,7.680467944636104,95,764
14.8,7.1,7.4,95,764
37.66930536727666,7.418963602798715,7.650341764477943,216,43
14.794709066710853,7.1211637331565925,7.421163733156592,95,320
9.648877625864708,7.2,7.549625875288236,102,570
7.1,6.423896458026021,7.190258854934947,203,673
35.448910601079476,7.5,7.783696466306841,95,13
10.106897173869472,7.014482260904423,7.314482260904423,212,268
35.7,7.5,7.7,95,13
10.0,6.730613023114481,7.276871007704827,203,764
6.9,7.002519341395923,7.302519341395922,149,163
17.6322005344564,6.832200534456398,7.116100267228199,203,428
11.0,7.4,7.6,149,468
10.6,7.3,7.6,212,218
7.202974289027394,6.897025710972606,7.205948578054789,149,163
22.16870160155554,7.424935468740719,7.18753226562964,95,88
7.559015957002428,6.823497340499595,7.6295079785012145,149,163
15.929512898995663,7.481948404017352,7.522922606026029,80,275
10.609723114790649,6.663425628403117,6.963425628403117,80,569
28.954643031607784,8.0,8.236070905176646,77,509
16.009889417423157,7.203296472474386,7.113185889897541,80,700
18.41033374433159,7.384499383502612,7.410333744331592,155,488
31.352397799152264,8.0,8.199040880339094,142,350
16.215536184196765,7.34369078946451,7.315536184196765,80,126
3.2587921413447534,5.9862640471149176,6.341207858655246,76,528
3.3282977552368838,6.3103721940461055,6.682074438809221,242,528
24.660000696352736,7.640001044529105,7.379998607294527,12,766
11.01054141514371,7.2,7.544729292428145,149,429
42.0,7.5,7.9,76,692
2.7790290171474563,6.273656994284181,6.739514508573728,203,482
11.986529575890891,7.8,8.1,149,292
19.031454641635943,7.6685453583640575,7.968545358364057,156,231
11.12391514368364,6.4,6.93804242815818,123,188
19.029004553196245,7.829004553196244,8.1,125,206
61.34144456239006,8.287141403419087,8.412858596580914,140,203
12.79818910173733,6.76545940115822,7.23272970057911,9,644
30.740663720561724,7.7406637205617255,8.020331860280862,141,153
16.07514036963775,7.22504678987925,7.200187159516999,55,275
8.9,7.0750251800786,7.5249748199213995,203,186
1.7426032134850011,6.371301606742501,7.342825401685626,203,744
23.616716962321174,7.4996982260729625,7.416415188394136,217,131
22.009391293951875,7.24695646975937,7.34695646975937,95,88
14.602431354295478,6.902431354295477,7.301215677147739,95,320
14.332598008094122,7.1,7.432598008094121,102,764
19.784449260264083,6.915550739735919,7.215550739735919,102,525
27.39022826698453,7.874429332538678,8.054885866507735,90,473
11.857526545808737,6.428763272904368,6.7575265458087355,192,629
11.761355319904428,7.707967020143357,8.038644680095572,203,197
44.35881659861906,7.5764792517261785,8.005887551035707,212,733
9.862129244904962,7.2,7.537870755095039,76,264
9.9,7.2,7.5,76,683
28.9,8.0,8.4,77,509
12.240452738557387,7.559547261442613,7.859547261442613,168,72
8.9,7.013670640061992,7.206835320030996,203,547
42.08649606300636,7.586496063006357,7.943248031503178,76,692
19.21427250262219,7.8,8.1,125,206
18.9,7.3,7.6,139,628
36.12582244671124,7.8056331649665704,7.93708877664438,99,671
19.70052630571077,7.933508768570258,8.233508768570259,223,440
17.316975696844015,6.988682868770657,7.3830243031559855,140,96
15.486960523506408,6.949568418805125,7.186960523506407,95,320
12.294444858269431,7.5,7.8,168,72
19.064173439729856,7.864173439729856,8.1,125,206
71.2,7.8,7.8,142,475
13.726456430727529,7.410315353908707,7.68385892318118,169,72
10.980100786104057,7.360201572208113,7.6,149,468
16.20916693205114,7.658166613589772,7.9,149,19
173.51014982232383,8.500751838690654,8.876221737872314,46,564
13.479725420489368,6.560823738531895,7.1,133,644
10.9,7.2,7.6,149,468
38.6131532481478,7.255263821693171,7.727631910846585,234,627
19.8,6.9,7.2,102,525
13.496073748188437,6.503926251811563,7.103926251811562,203,745
21.193249745331617,7.879749235994853,8.086499490663236,73,9
19.14438970168582,7.8,8.1,125,206
8.8,6.8,7.117936468201221,203,186
5.705864690918052,6.082405927245846,6.479473581786821,125,208
23.843348247636268,7.5,7.766008948581761,71,364
46.77171769456834,7.859639899763841,7.957839398583045,79,641
71.2,7.8,7.8,142,475
9.829544557197256,7.2,7.570455442802745,142,683
13.169091454757574,7.042272863689393,7.3,188,644
13.330695166409456,7.7,7.934652416795272,169,623
18.079522475710572,7.720477524289426,8.020477524289426,149,508
7.273572373684136,6.826427626315864,7.347144747368272,149,163
8.9,7.04106658774136,7.22053329387068,203,595
78.17204839317344,7.803392060488222,8.006784120976443,142,192
7.9194398731797175,6.553706751213522,7.0,99,435
6.886238499469175,6.5,7.0,225,683
10.3,7.437297574610177,7.702973180957633,212,218
73.77865667075027,8.2,8.587414932679957,223,695
167.1,8.5,9.0,203,316
9.769208213174014,5.684677413771462,5.892375360477959,83,178
20.592441638614595,7.3,7.4,75,245
21.6,7.2,7.4,212,42
27.40810355321513,7.2108127629078,7.5216255258156,90,473
15.9,7.6,7.7,149,364
12.2,7.6,7.9,168,72
5.9,5.5,5.8,212,453
28.78365433810682,7.664850482011869,7.6891028920712134,221,410
22.07325979721425,7.56629898607123,7.666298986071229,95,88
19.9,8.0,8.3,223,440
12.203498463054553,6.9965015369454475,7.1069969261091055,77,53
19.02508930456911,7.825089304569111,8.1,125,206
50.42116582553169,7.93520525761051,7.964794742389491,81,91
166.6012707787938,8.323977921927225,8.67729285686658,46,564
11.8,6.277998516584103,6.638999258292051,192,629
10.4,7.0,7.3,212,218
9.2,7.0,7.6,168,276
16.0,7.2,7.1,149,700
18.5,7.6,7.973219126722339,76,592
51.988140830739134,7.526633135538302,7.710653254215321,142,405
165.5800398674864,7.963543482642255,8.016496384844134,46,564
9.530965722519543,7.691619971181596,7.784517138740228,203,491
69.68842198594707,8.177894503513231,8.461315381148156,142,475
20.65269295433304,7.352692954333041,7.426346477166521,149,431
16.358503087585113,7.264898147448932,7.464898147448932,156,96
98.13290792669179,8.04184284389474,8.202632634135343,99,136
7.9,7.076275761332821,7.417517174221881,102,68
44.219544162233014,7.840227918883495,8.170113959441746,212,733
14.67204475417879,6.472044754178789,6.7,121,740
5.94081516908667,5.867336521780029,6.208151690866698,203,481
18.1,7.5,7.8,149,186
25.066829577278295,7.691463028402132,7.858292605680426,74,159
63.32655076958981,7.4,7.749379692164078,95,91
8.9,7.090050849228578,7.245025424614289,203,762
29.2,7.8,8.0,149,56
8.9,7.079807063528487,7.239903531764243,203,595
7.051940481999328,6.948059518000672,7.448059518000672,149,163
30.7754162422997,7.756562181724775,8.056562181724775,142,142
15.967246049802503,7.667246049802503,7.834492099605006,149,364
69.6,8.2,8.5,142,475
18.410189310087294,7.420378620174588,7.440757240349175,149,614
19.304159971113595,7.197504017331843,7.398336011554562,102,525
10.6,7.3,7.6,212,218
21.63705019322055,7.2,7.390737451694863,212,42
20.4,7.5,7.8,19,502
33.465819465539425,7.542725668075721,7.842725668075721,149,415
7.156597902729124,6.9,7.286804194541752,149,163
10.474128835784455,6.7776134926466325,7.077613492646632,212,268
23.730320995701984,7.5565596680993385,7.630320995701982,76,65
18.982965654645,7.35531043643,7.65531043643,156,231
