Year,Category,Film,Film_ID,Nominee,Winner,TMDb_ID,Popularity,Vote_Count,Vote_Average,Genres,Director,IMDb_Rating
1939,Best Supporting Actress,Drums along the Mohawk,tt0031252,Edna May Oliver,False,73194,8.14,109,6.4,,John Ford,7.0
1939,Best Cinematography,Drums along the Mohawk,tt0031252,"Ray Rennahan, Bert Glennon",False,73194,8.14,109,6.4,,John Ford,7.0
1946,Best Actress,Duel in the Sun,tt0038499,Jennifer Jones,False,32275,10.648,169,6.3,,"King Vidor, Otto Brower, William Dieterle",6.7
1946,Best Supporting Actress,Duel in the Sun,tt0038499,Lillian Gish,False,32275,10.648,169,6.3,,"King Vidor, Otto Brower, William Dieterle",6.7
2021,Best Cinematography,Dune,tt1160419,Greig Fraser,True,438631,130.718,13098,7.785,,Denis Villeneuve,8.0
2021,Best Picture,Dune,tt1160419,"Mary Parent, Denis Villeneuve and Cale Boyter, Producers",False,438631,130.718,13098,7.785,,Denis Villeneuve,8.0
2021,Best Adapted Screenplay,Dune,tt1160419,Screenplay by Jon Spaihts and Denis Villeneuve and Eric Roth,False,438631,130.718,13098,7.785,,Denis Villeneuve,8.0
2024,Best Cinematography,Dune: Part Two,tt15239678,Greig Fraser,False,693134,225.798,6170,8.15,,Denis Villeneuve,8.5
2024,Best Picture,Dune: Part Two,tt15239678,"Mary Parent, Cale Boyter, Tanya Lapointe and Denis Villeneuve, Producers",False,693134,225.798,6170,8.15,,Denis Villeneuve,8.5
2017,Best Cinematography,Dunkirk,tt5013056,Hoyte van Hoytema,False,374720,56.122,16583,7.45,,Christopher Nolan,7.8
2017,Best Director,Dunkirk,tt5013056,Christopher Nolan,False,374720,56.122,16583,7.45,,Christopher Nolan,7.8
2017,Best Picture,Dunkirk,tt5013056,"Emma Thomas and Christopher Nolan, Producers",False,374720,56.122,16583,7.45,,Christopher Nolan,7.8
1982,Best Cinematography,E.T. The Extra-Terrestrial,tt0083866,Allen Daviau,False,601,50.319,11269,7.514,,Steven Spielberg,7.9
1982,Best Director,E.T. The Extra-Terrestrial,tt0083866,Steven Spielberg,False,601,50.319,11269,7.514,,Steven Spielberg,7.9
1982,Best Picture,E.T. The Extra-Terrestrial,tt0083866,"Steven Spielberg and Kathleen Kennedy, Producers",False,601,50.319,11269,7.514,,Steven Spielberg,7.9
1982,Best Original Screenplay,E.T. The Extra-Terrestrial,tt0083866,Melissa Mathison,False,601,50.319,11269,7.514,,Steven Spielberg,7.9
1974,Best Cinematography,Earthquake,tt0071455,Philip Lathrop,False,11123,15.612,328,6.111,,Mark Robson,5.9
1930,Best Picture,East Lynne,tt0021826,Fox,False,84277,2.175,13,6.3,,Frank Lloyd,5.8
2007,Best Actor,Eastern Promises,tt0765443,Viggo Mortensen,False,2252,26.461,3371,7.355,,David Cronenberg,7.6
1969,Best Supporting Actor,Easy Rider,tt0064276,Jack Nicholson,False,624,19.51,1970,7.06,,Dennis Hopper,7.3
1994,Best Supporting Actor,Ed Wood,tt0109707,Martin Landau,True,522,12.344,2331,7.484,,Tim Burton,7.8
1983,Best Actor,Educating Rita,tt0085478,Michael Caine,False,38291,8.37,182,6.846,,Lewis Gilbert,7.2
1983,Best Actress,Educating Rita,tt0085478,Julie Walters,False,38291,8.37,182,6.846,,Lewis Gilbert,7.2
1983,Best Adapted Screenplay,Educating Rita,tt0085478,Willy Russell,False,38291,8.37,182,6.846,,Lewis Gilbert,7.2
1949,Best Actress,"Edward, My Son",tt0041329,Deborah Kerr,False,94959,2.894,19,6.526,,George Cukor,6.5
2023,Best Cinematography,El Conde,tt21113540,Edward Lachman,False,991708,18.013,279,6.183,,Pablo Larraín,6.4
1984,Best Original Screenplay,El Norte,tt0085482,"Gregory Nava, Anna Thomas",False,17435,7.538,69,7.232,,Gregory Nava,7.7
1999,Best Adapted Screenplay,Election,tt0126886,"Alexander Payne, Jim Taylor",False,9451,17.174,1075,6.854,,Alexander Payne,7.2
1998,Best Actress,Elizabeth,tt0127536,Cate Blanchett,False,4518,23.972,1393,7.2,,Shekhar Kapur,7.4
1998,Best Cinematography,Elizabeth,tt0127536,Remi Adefarasin,False,4518,23.972,1393,7.2,,Shekhar Kapur,7.4
1998,Best Picture,Elizabeth,tt0127536,"Alison Owen, Eric Fellner and Tim Bevan, Producers",False,4518,23.972,1393,7.2,,Shekhar Kapur,7.4
2007,Best Actress,Elizabeth: The Golden Age,tt0414055,Cate Blanchett,False,4517,20.138,1226,6.7,,Shekhar Kapur,6.8
2016,Best Actress,Elle,tt3716530,Isabelle Huppert,False,337674,11.78,1873,6.657,,Paul Verhoeven,7.1
1960,Best Actor,Elmer Gantry,tt0053793,Burt Lancaster,True,22013,11.671,178,7.2,,Richard Brooks,7.7
1960,Best Supporting Actress,Elmer Gantry,tt0053793,Shirley Jones,True,22013,11.671,178,7.2,,Richard Brooks,7.7
1960,Best Picture,Elmer Gantry,tt0053793,"Bernard Smith, Producer",False,22013,11.671,178,7.2,,Richard Brooks,7.7
2022,Best Actor,Elvis,tt3704428,Austin Butler,False,614934,48.142,3466,7.513,,Baz Luhrmann,7.3
2022,Best Cinematography,Elvis,tt3704428,Mandy Walker,False,614934,48.142,3466,7.513,,Baz Luhrmann,7.3
2022,Best Picture,Elvis,tt3704428,"Baz Luhrmann, Catherine Martin, Gail Berman, Patrick McCormick and Schuyler Weiss, Producers",False,614934,48.142,3466,7.513,,Baz Luhrmann,7.3
2024,Best Actress,Emilia Pérez,tt20221436,Karla Sofía Gascón,False,974950,307.828,1103,7.3,,Jacques Audiard,6.4
2024,Best Supporting Actress,Emilia Pérez,tt20221436,Zoe Saldaña,False,974950,307.828,1103,7.3,,Jacques Audiard,6.4
2024,Best Cinematography,Emilia Pérez,tt20221436,Paul Guilhaume,False,974950,307.828,1103,7.3,,Jacques Audiard,6.4
2024,Best Director,Emilia Pérez,tt20221436,Jacques Audiard,False,974950,307.828,1103,7.3,,Jacques Audiard,6.4
2024,Best Picture,Emilia Pérez,tt20221436,Nominees to be determined,False,974950,307.828,1103,7.3,,Jacques Audiard,6.4
2024,Best Adapted Screenplay,Emilia Pérez,tt20221436,"Screenplay by Jacques Audiard; In collaboration with Thomas Bidegain, Léa Mysius and Nicolas Livecchi",False,974950,307.828,1103,7.3,,Jacques Audiard,6.4
1931,Best Actress,Emma,tt0022854,Marie Dressler,False,104221,1.873,12,6.5,,Clarence Brown,6.9
2022,Best Cinematography,Empire of Light,tt14402146,Roger Deakins,False,814757,9.198,553,6.7,,Sam Mendes,6.7
1987,Best Cinematography,Empire of the Sun,tt0092965,Allen Daviau,False,10110,20.33,1929,7.5,,Steven Spielberg,7.7
1992,Best Supporting Actress,Enchanted April,tt0101811,Joan Plowright,False,26561,5.191,67,6.6,,Mike Newell,7.3
1992,Best Adapted Screenplay,Enchanted April,tt0101811,Peter Barnes,False,26561,5.191,67,6.6,,Mike Newell,7.3
1989,Best Supporting Actress,"Enemies, A Love Story",tt0097276,Anjelica Huston,False,116014,3.661,40,6.288,,Paul Mazursky,6.5
1989,Best Supporting Actress,"Enemies, A Love Story",tt0097276,Lena Olin,False,116014,3.661,40,6.288,,Paul Mazursky,6.5
1989,Best Adapted Screenplay,"Enemies, A Love Story",tt0097276,"Roger L. Simon, Paul Mazursky",False,116014,3.661,40,6.288,,Paul Mazursky,6.5
1977,Best Actor,Equus,tt0075995,Richard Burton,False,37258,6.503,137,7.0,,Sidney Lumet,7.1
1977,Best Supporting Actor,Equus,tt0075995,Peter Firth,False,37258,6.503,137,7.0,,Sidney Lumet,7.1
2000,Best Supporting Actor,Erin Brockovich,tt0195685,Albert Finney,False,462,30.243,3237,7.4,,Steven Soderbergh,7.4
2000,Best Actress,Erin Brockovich,tt0195685,Julia Roberts,True,462,30.243,3237,7.4,,Steven Soderbergh,7.4
2000,Best Director,Erin Brockovich,tt0195685,Steven Soderbergh,False,462,30.243,3237,7.4,,Steven Soderbergh,7.4
2000,Best Picture,Erin Brockovich,tt0195685,"Danny DeVito, Michael Shamberg and Stacey Sher, Producers",False,462,30.243,3237,7.4,,Steven Soderbergh,7.4
2000,Best Original Screenplay,Erin Brockovich,tt0195685,Written by Susannah Grant,False,462,30.243,3237,7.4,,Steven Soderbergh,7.4
1935,Best Actress,Escape Me Never,tt0026320,Elisabeth Bergner,False,192980,0.498,5,5.4,,Paul Czinner,5.5
2004,Best Actress,Eternal Sunshine of the Spotless Mind,tt0338013,Kate Winslet,False,38,68.974,15147,8.093,,Michel Gondry,8.3
2004,Best Original Screenplay,Eternal Sunshine of the Spotless Mind,tt0338013,Screenplay by Charlie Kaufman; Story by Charlie Kaufman & Michel Gondry & Pierre Bismuth,True,38,68.974,15147,8.093,,Michel Gondry,8.3
1991,Best Adapted Screenplay,Europa Europa,tt0099776,Agnieszka Holland,False,8996,8.272,250,7.3,,Agnieszka Holland,7.5
2022,Best Supporting Actor,Everything Everywhere All at Once,tt6710474,Ke Huy Quan,True,545611,71.181,6731,7.769,,"Daniel Kwan, Daniel Scheinert",7.8
2022,Best Actress,Everything Everywhere All at Once,tt6710474,Michelle Yeoh,True,545611,71.181,6731,7.769,,"Daniel Kwan, Daniel Scheinert",7.8
2022,Best Supporting Actress,Everything Everywhere All at Once,tt6710474,Jamie Lee Curtis,True,545611,71.181,6731,7.769,,"Daniel Kwan, Daniel Scheinert",7.8
2022,Best Supporting Actress,Everything Everywhere All at Once,tt6710474,Stephanie Hsu,False,545611,71.181,6731,7.769,,"Daniel Kwan, Daniel Scheinert",7.8
2022,Best Director,Everything Everywhere All at Once,tt6710474,Daniel Kwan and Daniel Scheinert,True,545611,71.181,6731,7.769,,"Daniel Kwan, Daniel Scheinert",7.8
2022,Best Picture,Everything Everywhere All at Once,tt6710474,"Daniel Kwan, Daniel Scheinert and Jonathan Wang, Producers",True,545611,71.181,6731,7.769,,"Daniel Kwan, Daniel Scheinert",7.8
2022,Best Original Screenplay,Everything Everywhere All at Once,tt6710474,Written by Daniel Kwan & Daniel Scheinert,True,545611,71.181,6731,7.769,,"Daniel Kwan, Daniel Scheinert",7.8
1996,Best Cinematography,Evita,tt0116250,Darius Khondji,False,8818,17.733,481,6.105,,Alan Parker,6.3
2015,Best Original Screenplay,Ex Machina,tt0470752,Written by Alex Garland,False,264660,37.486,13358,7.571,,Alex Garland,7.7
1981,Best Cinematography,Excalibur,tt0082348,Alex Thomson,False,11527,19.509,1016,6.9,,John Boorman,7.3
1954,Best Supporting Actress,Executive Suite,tt0046963,Nina Foch,False,43336,3.898,52,7.0,,Robert Wise,7.4
1954,Best Cinematography,Executive Suite,tt0046963,George Folsey,False,43336,3.898,52,7.0,,Robert Wise,7.4
1960,Best Supporting Actor,Exodus,tt0053804,Sal Mineo,False,1941,11.545,201,6.6,,Otto Preminger,6.7
1960,Best Cinematography,Exodus,tt0053804,Sam Leavitt,False,1941,11.545,201,6.6,,Otto Preminger,6.7
2011,Best Supporting Actor,Extremely Loud & Incredibly Close,tt0477302,Max von Sydow,False,64685,18.281,2008,6.978,,Stephen Daldry,6.9
2011,Best Picture,Extremely Loud & Incredibly Close,tt0477302,"Scott Rudin, Producer",False,64685,18.281,2008,6.978,,Stephen Daldry,6.9
1976,Best Actress,Face to Face,tt0074147,Liv Ullmann,False,29454,8.735,114,7.3,,Ingmar Bergman,7.5
1976,Best Director,Face to Face,tt0074147,Ingmar Bergman,False,29454,8.735,114,7.3,,Ingmar Bergman,7.5
1968,Best Supporting Actor,Faces,tt0062952,Seymour Cassel,False,753,10.38,195,7.128,,John Cassavetes,7.6
1968,Best Supporting Actress,Faces,tt0062952,Lynn Carlin,False,753,10.38,195,7.128,,John Cassavetes,7.6
1968,Best Original Screenplay,Faces,tt0062952,John Cassavetes,False,753,10.38,195,7.128,,John Cassavetes,7.6
1980,Best Original Screenplay,Fame,tt0080716,Christopher Gore,False,3537,13.236,464,6.428,,Alan Parker,6.6
1961,Best Actor,Fanny,tt0054866,Charles Boyer,False,84050,4.422,38,6.776,,Joshua Logan,7.1
1961,Best Cinematography,Fanny,tt0054866,Jack Cardiff,False,84050,4.422,38,6.776,,Joshua Logan,7.1
1961,Best Picture,Fanny,tt0054866,"Joshua Logan, Producer",False,84050,4.422,38,6.776,,Joshua Logan,7.1
1983,Best Cinematography,Fanny & Alexander,tt0083922,Sven Nykvist,True,5961,11.734,784,7.8,,Ingmar Bergman,8.1
1983,Best Director,Fanny & Alexander,tt0083922,Ingmar Bergman,False,5961,11.734,784,7.8,,Ingmar Bergman,8.1
1983,Best Original Screenplay,Fanny & Alexander,tt0083922,Ingmar Bergman,False,5961,11.734,784,7.8,,Ingmar Bergman,8.1
1966,Best Cinematography,Fantastic Voyage,tt0060397,Ernest Laszlo,False,2161,9.764,448,6.7,,Richard Fleischer,6.8
2002,Best Actress,Far from Heaven,tt0297884,Julianne Moore,False,10712,8.894,614,7.028,,Todd Haynes,7.3
2002,Best Cinematography,Far from Heaven,tt0297884,Edward Lachman,False,10712,8.894,614,7.028,,Todd Haynes,7.3
2002,Best Original Screenplay,Far from Heaven,tt0297884,Written by Todd Haynes,False,10712,8.894,614,7.028,,Todd Haynes,7.3
1993,Best Cinematography,Farewell My Concubine,tt0106332,Gu Changwei,False,10997,21.032,588,7.94,,Kaige Chen,8.1
1975,Best Supporting Actress,"Farewell, My Lovely",tt0072973,Sylvia Miles,False,1835,13.522,152,6.6,,Dick Richards,7.0
1996,Best Supporting Actor,Fargo,tt0116282,William H. Macy,False,275,30.898,8157,7.86,,"Joel Coen, Ethan Coen",8.1
1996,Best Actress,Fargo,tt0116282,Frances McDormand,True,275,30.898,8157,7.86,,"Joel Coen, Ethan Coen",8.1
1996,Best Cinematography,Fargo,tt0116282,Roger Deakins,False,275,30.898,8157,7.86,,"Joel Coen, Ethan Coen",8.1
1996,Best Director,Fargo,tt0116282,Joel Coen,False,275,30.898,8157,7.86,,"Joel Coen, Ethan Coen",8.1
1996,Best Picture,Fargo,tt0116282,"Ethan Coen, Producer",False,275,30.898,8157,7.86,,"Joel Coen, Ethan Coen",8.1
1996,Best Original Screenplay,Fargo,tt0116282,"Ethan Coen, Joel Coen",True,275,30.898,8157,7.86,,"Joel Coen, Ethan Coen",8.1
1972,Best Supporting Actress,Fat City,tt0068575,Susan Tyrrell,False,16993,10.291,159,7.0,,John Huston,7.3
1987,Best Actress,Fatal Attraction,tt0093010,Glenn Close,False,10998,24.66,1515,6.84,,Adrian Lyne,6.9
1987,Best Supporting Actress,Fatal Attraction,tt0093010,Anne Archer,False,10998,24.66,1515,6.84,,Adrian Lyne,6.9
1987,Best Director,Fatal Attraction,tt0093010,Adrian Lyne,False,10998,24.66,1515,6.84,,Adrian Lyne,6.9
1987,Best Picture,Fatal Attraction,tt0093010,"Stanley R. Jaffe and Sherry Lansing, Producers",False,10998,24.66,1515,6.84,,Adrian Lyne,6.9
1987,Best Adapted Screenplay,Fatal Attraction,tt0093010,James Dearden,False,10998,24.66,1515,6.84,,Adrian Lyne,6.9
1964,Best Cinematography,Fate Is the Hunter,tt0058091,Milton Krasner,False,102286,3.982,36,6.4,,Ralph Nelson,7.0
1964,Best Original Screenplay,Father Goose,tt0058092,"Story by S. H. Barnett; Screenplay by Peter Stone, Frank Tarloff",True,30295,10.72,174,7.017,,Ralph Nelson,7.3
1950,Best Actor,Father of the Bride,tt0042451,Spencer Tracy,False,20758,10.24,205,7.0,,Vincente Minnelli,7.1
1950,Best Picture,Father of the Bride,tt0042451,Metro-Goldwyn-Mayer,False,20758,10.24,205,7.0,,Vincente Minnelli,7.1
1993,Best Supporting Actress,Fearless,tt0106881,Rosie Perez,False,10443,11.252,317,6.885,,Peter Weir,7.1
1963,Best Director,Federico Fellini's 8-1/2,tt0056801,Federico Fellini,False,422,16.526,2305,8.1,,Federico Fellini,8.0
1963,Best Original Screenplay,Federico Fellini's 8-1/2,tt0056801,"Federico Fellini, Ennio Flaiano, Tullio Pinelli, Brunello Rondi",False,422,16.526,2305,8.1,,Federico Fellini,8.0
1970,Best Director,Fellini Satyricon,tt0064940,Federico Fellini,False,11163,10.638,330,6.7,,Federico Fellini,6.9
2016,Best Actor,Fences,tt2671706,Denzel Washington,False,393457,23.419,2621,6.86,,Denzel Washington,7.2
2016,Best Supporting Actress,Fences,tt2671706,Viola Davis,True,393457,23.419,2621,6.86,,Denzel Washington,7.2
2016,Best Picture,Fences,tt2671706,"Scott Rudin, Denzel Washington and Todd Black, Producers",False,393457,23.419,2621,6.86,,Denzel Washington,7.2
2016,Best Adapted Screenplay,Fences,tt2671706,Screenplay by August Wilson,False,393457,23.419,2621,6.86,,Denzel Washington,7.2
1971,Best Actor,Fiddler on the Roof,tt0067093,Topol,False,14811,19.049,574,7.704,,Norman Jewison,8.0
1971,Best Supporting Actor,Fiddler on the Roof,tt0067093,Leonard Frey,False,14811,19.049,574,7.704,,Norman Jewison,8.0
1971,Best Cinematography,Fiddler on the Roof,tt0067093,Oswald Morris,True,14811,19.049,574,7.704,,Norman Jewison,8.0
1971,Best Director,Fiddler on the Roof,tt0067093,Norman Jewison,False,14811,19.049,574,7.704,,Norman Jewison,8.0
1971,Best Picture,Fiddler on the Roof,tt0067093,"Norman Jewison, Producer",False,14811,19.049,574,7.704,,Norman Jewison,8.0
1989,Best Picture,Field of Dreams,tt0097351,"Lawrence Gordon and Charles Gordon, Producers",False,2323,16.901,1509,7.098,,Phil Alden Robinson,7.5
1989,Best Adapted Screenplay,Field of Dreams,tt0097351,Phil Alden Robinson,False,2323,16.901,1509,7.098,,Phil Alden Robinson,7.5
2003,Best Original Screenplay,Finding Nemo,tt0266543,"Screenplay by Andrew Stanton, Bob Peterson and David Reynolds; Original Story by Andrew Stanton",False,12,105.138,19405,7.818,,"Andrew Stanton, Lee Unkrich",8.2
2004,Best Actor,Finding Neverland,tt0308644,Johnny Depp,False,866,18.759,3557,7.3,,Marc Forster,7.7
2004,Best Picture,Finding Neverland,tt0308644,"Richard N. Gladstein and Nellie Bellflower, Producers",False,866,18.759,3557,7.3,,Marc Forster,7.7
2004,Best Adapted Screenplay,Finding Neverland,tt0308644,Screenplay by David Magee,False,866,18.759,3557,7.3,,Marc Forster,7.7
1939,Best Cinematography,First Love,tt0031311,Joseph Valentine,False,61645,1.694,12,7.8,,Henry Koster,7.0
2018,Best Original Screenplay,First Reformed,tt6053438,Written by Paul Schrader,False,458737,10.295,1335,7.0,,Paul Schrader,7.1
1970,Best Actor,Five Easy Pieces,tt0065724,Jack Nicholson,False,26617,8.208,523,7.112,,Bob Rafelson,7.4
1970,Best Supporting Actress,Five Easy Pieces,tt0065724,Karen Black,False,26617,8.208,523,7.112,,Bob Rafelson,7.4
1970,Best Picture,Five Easy Pieces,tt0065724,"Bob Rafelson and Richard Wechsler, Producers",False,26617,8.208,523,7.112,,Bob Rafelson,7.4
1952,Best Director,Five Fingers,tt0044314,Joseph L. Mankiewicz,False,59087,7.522,87,7.6,,Joseph L. Mankiewicz,7.6
1943,Best Cinematography,Five Graves to Cairo,tt0035884,John Seitz,False,60216,6.916,130,6.9,,Billy Wilder,7.3
1931,Best Picture,Five Star Final,tt0021873,First National,False,42669,2.964,38,6.592,,Mervyn LeRoy,7.3
1983,Best Cinematography,Flashdance,tt0085549,Don Peterman,False,535,22.342,1478,6.495,,Adrian Lyne,6.2
2012,Best Actor,Flight,tt1907668,Denzel Washington,False,87502,28.326,6019,6.8,,Robert Zemeckis,7.3
2012,Best Original Screenplay,Flight,tt1907668,Written by John Gatins,False,87502,28.326,6019,6.8,,Robert Zemeckis,7.3
1934,Best Picture,Flirtation Walk,tt0025124,First National,False,84100,2.799,13,5.5,,Frank Borzage,5.6
2016,Best Actress,Florence Foster Jenkins,tt4136084,Meryl Streep,False,315664,10.029,1461,6.666,,Stephen Frears,6.8
1961,Best Cinematography,Flower Drum Song,tt0054885,Russell Metty,False,25105,4.106,31,6.1,,Henry Koster,6.9
1996,Best Cinematography,Fly Away Home,tt0116329,Caleb Deschanel,False,11076,15.102,464,6.9,,Carroll Ballard,6.9
1991,Best Actress,For the Boys,tt0101902,Bette Midler,False,25221,6.284,75,6.2,,Mark Rydell,6.4
1943,Best Actor,For Whom the Bell Tolls,tt0035896,Gary Cooper,False,27854,11.123,190,6.5,,Sam Wood,6.8
1943,Best Supporting Actor,For Whom the Bell Tolls,tt0035896,Akim Tamiroff,False,27854,11.123,190,6.5,,Sam Wood,6.8
1943,Best Actress,For Whom the Bell Tolls,tt0035896,Ingrid Bergman,False,27854,11.123,190,6.5,,Sam Wood,6.8
1943,Best Supporting Actress,For Whom the Bell Tolls,tt0035896,Katina Paxinou,True,27854,11.123,190,6.5,,Sam Wood,6.8
1943,Best Cinematography,For Whom the Bell Tolls,tt0035896,Ray Rennahan,False,27854,11.123,190,6.5,,Sam Wood,6.8
2019,Best Picture,Ford v Ferrari,tt1950186,"Peter Chernin, Jenno Topping and James Mangold, Producers",False,359724,52.669,8100,8.004,,James Mangold,8.1
1940,Best Supporting Actor,Foreign Correspondent,tt0032484,Albert Basserman,False,25670,11.938,392,7.0,,Alfred Hitchcock,7.4
1940,Best Cinematography,Foreign Correspondent,tt0032484,Rudolph Maté,False,25670,11.938,392,7.0,,Alfred Hitchcock,7.4
1940,Best Picture,Foreign Correspondent,tt0032484,Walter Wanger (production company),False,25670,11.938,392,7.0,,Alfred Hitchcock,7.4
1940,Best Original Screenplay,Foreign Correspondent,tt0032484,"Charles Bennett, Joan Harrison",False,25670,11.938,392,7.0,,Alfred Hitchcock,7.4
1994,Best Actor,Forrest Gump,tt0109830,Tom Hanks,True,13,127.926,27783,8.469,,Robert Zemeckis,8.8
1994,Best Supporting Actor,Forrest Gump,tt0109830,Gary Sinise,False,13,127.926,27783,8.469,,Robert Zemeckis,8.8
1994,Best Cinematography,Forrest Gump,tt0109830,Don Burgess,False,13,127.926,27783,8.469,,Robert Zemeckis,8.8
1994,Best Director,Forrest Gump,tt0109830,Robert Zemeckis,True,13,127.926,27783,8.469,,Robert Zemeckis,8.8
1994,Best Picture,Forrest Gump,tt0109830,"Wendy Finerman, Steve Tisch and Steve Starkey, Producers",True,13,127.926,27783,8.469,,Robert Zemeckis,8.8
1994,Best Adapted Screenplay,Forrest Gump,tt0109830,Eric Roth,True,13,127.926,27783,8.469,,Robert Zemeckis,8.8
1938,Best Supporting Actor,Four Daughters,tt0030149,John Garfield,False,67880,4.252,27,6.5,,Michael Curtiz,6.9
1938,Best Director,Four Daughters,tt0030149,Michael Curtiz,False,67880,4.252,27,6.5,,Michael Curtiz,6.9
1938,Best Picture,Four Daughters,tt0030149,Warner Bros.-First National,False,67880,4.252,27,6.5,,Michael Curtiz,6.9
1928,Best Cinematography,Four Devils,tt0018907,Ernest Palmer,False,171624,2.719,3,7.0,,F.W. Murnau,7.1
1939,Best Cinematography,Four Feathers,tt0031334,"Georges Perinal, Osmond Borradaile",False,10568,11.722,94,7.0,,Zoltan Korda,7.4
